year,age,sex,cause,deaths
2022,97,Female,Heart disease,6473
2022,97,Female,Homicide,1
2022,97,Female,Other causes,8349
2022,97,Female,Other unintentional injury,89
2022,97,Female,Stroke,1783
2022,97,Female,Suicide,2
2022,97,Male,Alcohol-induced,4
2022,97,Male,Alzheimer disease,489
2022,97,Male,COVID-19,633
2022,97,Male,Cancer,736
2022,97,Male,Chronic lower respiratory disease,296
2022,97,Male,Diabetes,148
2022,97,Male,Drug overdose,2
2022,97,Male,Heart disease,2883
2022,97,Male,Other causes,3056
2022,97,Male,Other unintentional injury,37
2022,97,Male,Stroke,561
2022,97,Male,Suicide,23
2022,98,Female,Alzheimer disease,1821
2022,98,Female,COVID-19,849
2022,98,Female,Cancer,837
2022,98,Female,Chronic lower respiratory disease,486
2022,98,Female,Diabetes,192
2022,98,Female,Drug overdose,1
2022,98,Female,Heart disease,5145
2022,98,Female,Homicide,1
2022,98,Female,Other causes,6599
2022,98,Female,Other unintentional injury,62
2022,98,Female,Stroke,1442
2022,98,Male,Alcohol-induced,1
2022,98,Male,Alzheimer disease,351
2022,98,Male,COVID-19,492
2022,98,Male,Cancer,544
2022,98,Male,Chronic lower respiratory disease,201
2022,98,Male,Diabetes,101
2022,98,Male,Heart disease,2136
2022,98,Male,Other causes,2231
2022,98,Male,Other unintentional injury,25
2022,98,Male,Stroke,446
2022,98,Male,Suicide,12
2022,99,Female,Alzheimer disease,1323
2022,99,Female,COVID-19,627
2022,99,Female,Cancer,547
2022,99,Female,Chronic lower respiratory disease,332
2022,99,Female,Diabetes,164
2022,99,Female,Drug overdose,1
2022,99,Female,Heart disease,3861
2022,99,Female,Other causes,5049
2022,99,Female,Other unintentional injury,39
2022,99,Female,Stroke,1171
2022,99,Female,Suicide,3
2022,99,Male,Alzheimer disease,262
2022,99,Male,COVID-19,312
2022,99,Male,Cancer,336
2022,99,Male,Chronic lower respiratory disease,118
2022,99,Male,Diabetes,68
2022,99,Male,Heart disease,1478
2022,99,Male,Other causes,1593
2022,99,Male,Other unintentional injury,16
2022,99,Male,Stroke,273
2022,99,Male,Suicide,6
2023,15,Female,Alcohol-induced,1
2023,15,Female,COVID-19,4
2023,15,Female,Cancer,63
2023,15,Female,Chronic lower respiratory disease,6
2023,15,Female,Diabetes,5
2023,15,Female,Drug overdose,59
2023,15,Female,Heart disease,13
2023,15,Female,Homicide,37
2023,15,Female,Other causes,140
2023,15,Female,Other unintentional injury,91
2023,15,Female,Stroke,6
2023,15,Female,Suicide,86
2023,15,Male,Alcohol-induced,5
2023,15,Male,COVID-19,4
2023,15,Male,Cancer,72
2023,15,Male,Chronic lower respiratory disease,9
2023,15,Male,Diabetes,5
2023,15,Male,Drug overdose,61
2023,15,Male,Heart disease,23
2023,15,Male,Homicide,254
2023,15,Male,Other causes,205
2023,15,Male,Other unintentional injury,207
2023,15,Male,Stroke,5
2023,15,Male,Suicide,191
2023,16,Female,Alcohol-induced,1
2023,16,Female,COVID-19,1
2023,16,Female,Cancer,61
2023,16,Female,Chronic lower respiratory disease,3
2023,16,Female,Diabetes,3
2023,16,Female,Drug overdose,79
2023,16,Female,Heart disease,21
2023,16,Female,Homicide,52
2023,16,Female,Other causes,142
2023,16,Female,Other unintentional injury,130
2023,16,Female,Stroke,2
2023,16,Female,Suicide,86
2023,16,Male,COVID-19,5
2023,16,Male,Cancer,75
2023,16,Male,Chronic lower respiratory disease,14
2023,16,Male,Diabetes,5
2023,16,Male,Drug overdose,125
2023,16,Male,Heart disease,21
2023,16,Male,Homicide,382
2023,16,Male,Other causes,236
2023,16,Male,Other unintentional injury,316
2023,16,Male,Stroke,11
2023,16,Male,Suicide,279
2023,17,Female,Cancer,46
2023,17,Female,Chronic lower respiratory disease,7
2023,17,Female,Diabetes,2
2023,17,Female,Drug overdose,109
2023,17,Female,Heart disease,20
2023,17,Female,Homicide,62
2023,17,Female,Other causes,151
2023,17,Female,Other unintentional injury,208
2023,17,Female,Stroke,8
2023,17,Female,Suicide,78
2023,17,Male,Alcohol-induced,4
2023,17,Male,COVID-19,3
2023,17,Male,Cancer,89
2023,17,Male,Chronic lower respiratory disease,10
2023,17,Male,Diabetes,4
2023,17,Male,Drug overdose,171
2023,17,Male,Heart disease,40
2023,17,Male,Homicide,454
2023,17,Male,Other causes,272
2023,17,Male,Other unintentional injury,458
2023,17,Male,Stroke,5
2023,17,Male,Suicide,315
2023,18,Female,Alcohol-induced,1
2023,18,Female,COVID-19,2
2023,18,Female,Cancer,48
2023,18,Female,Chronic lower respiratory disease,2
2023,18,Female,Diabetes,15
2023,18,Female,Drug overdose,156
2023,18,Female,Heart disease,28
2023,18,Female,Homicide,88
2023,18,Female,Other causes,163
2023,18,Female,Other unintentional injury,239
2023,18,Female,Stroke,9
2023,18,Female,Suicide,87
2023,18,Male,Alcohol-induced,2
2023,18,Male,COVID-19,6
2023,18,Male,Cancer,75
2023,18,Male,Chronic lower respiratory disease,14
2023,18,Male,Diabetes,11
2023,18,Male,Drug overdose,256
2023,18,Male,Heart disease,41
2023,18,Male,Homicide,597
2023,18,Male,Other causes,360
2023,18,Male,Other unintentional injury,638
2023,18,Male,Stroke,8
2023,18,Male,Suicide,340
2023,19,Female,Alcohol-induced,1
2023,19,Female,COVID-19,3
2023,19,Female,Cancer,54
2023,19,Female,Chronic lower respiratory disease,7
2023,19,Female,Diabetes,6
2023,19,Female,Drug overdose,190
2023,19,Female,Heart disease,36
2023,19,Female,Homicide,103
2023,19,Female,Other causes,173
2023,19,Female,Other unintentional injury,246
2023,19,Female,Stroke,10
2023,19,Female,Suicide,78
2023,19,Male,Alcohol-induced,8
2023,19,Male,COVID-19,3
2023,19,Male,Cancer,82
2023,19,Male,Chronic lower respiratory disease,14
2023,19,Male,Diabetes,17
2023,19,Male,Drug overdose,391
2023,19,Male,Heart disease,45
2023,19,Male,Homicide,616
2023,19,Male,Other causes,370
2023,19,Male,Other unintentional injury,643
2023,19,Male,Stroke,7
2023,19,Male,Suicide,449
2023,20,Female,Alcohol-induced,6
2023,20,Female,COVID-19,2
2023,20,Female,Cancer,59
2023,20,Female,Chronic lower respiratory disease,6
2023,20,Female,Diabetes,9
2023,20,Female,Drug overdose,231
2023,20,Female,Heart disease,21
2023,20,Female,Homicide,89
2023,20,Female,Other causes,192
2023,20,Female,Other unintentional injury,217
2023,20,Female,Stroke,2
2023,20,Female,Suicide,96
2023,20,Male,Alcohol-induced,5
2023,20,Male,COVID-19,7
2023,20,Male,Cancer,80
2023,20,Male,Chronic lower respiratory disease,7
2023,20,Male,Diabetes,17
2023,20,Male,Drug overdose,441
2023,20,Male,Heart disease,62
2023,20,Male,Homicide,565
2023,20,Male,Other causes,379
2023,20,Male,Other unintentional injury,710
2023,20,Male,Stroke,7
2023,20,Male,Suicide,462
2023,21,Female,Alcohol-induced,4
2023,21,Female,COVID-19,4
2023,21,Female,Cancer,61
2023,21,Female,Chronic lower respiratory disease,13
2023,21,Female,Diabetes,13
2023,21,Female,Drug overdose,237
2023,21,Female,Heart disease,28
2023,21,Female,Homicide,96
2023,21,Female,Other causes,216
2023,21,Female,Other unintentional injury,246
2023,21,Female,Stroke,5
2023,21,Female,Suicide,109
2023,21,Male,Alcohol-induced,14
2023,21,Male,COVID-19,6
2023,21,Male,Cancer,97
2023,21,Male,Chronic lower respiratory disease,18
2023,21,Male,Diabetes,19
2023,21,Male,Drug overdose,470
2023,21,Male,Heart disease,63
2023,21,Male,Homicide,532
2023,21,Male,Other causes,438
2023,21,Male,Other unintentional injury,713
2023,21,Male,Stroke,9
2023,21,Male,Suicide,606
2023,22,Female,Alcohol-induced,11
2023,22,Female,COVID-19,6
2023,22,Female,Cancer,65
2023,22,Female,Chronic lower respiratory disease,10
2023,22,Female,Diabetes,10
2023,22,Female,Drug overdose,293
2023,22,Female,Heart disease,36
2023,22,Female,Homicide,88
2023,22,Female,Other causes,259
2023,22,Female,Other unintentional injury,231
2023,22,Female,Stroke,11
2023,22,Female,Suicide,124
2023,22,Male,Alcohol-induced,18
2023,22,Male,COVID-19,4
2023,22,Male,Cancer,108
2023,22,Male,Chronic lower respiratory disease,26
2023,22,Male,Diabetes,33
2023,22,Male,Drug overdose,580
2023,22,Male,Heart disease,75
2023,22,Male,Homicide,494
2023,22,Male,Other causes,466
2023,22,Male,Other unintentional injury,724
2023,22,Male,Stroke,8
2023,22,Male,Suicide,623
2023,23,Female,Alcohol-induced,17
2023,23,Female,COVID-19,7
2023,23,Female,Cancer,75
2023,23,Female,Chronic lower respiratory disease,8
2023,23,Female,Diabetes,14
2023,23,Female,Drug overdose,280
2023,23,Female,Heart disease,44
2023,23,Female,Homicide,87
2023,23,Female,Other causes,268
2023,23,Female,Other unintentional injury,269
2023,23,Female,Stroke,9
2023,23,Female,Suicide,96
2023,23,Male,Alcohol-induced,21
2023,23,Male,COVID-19,9
2023,23,Male,Cancer,93
2023,23,Male,Chronic lower respiratory disease,18
2023,23,Male,Diabetes,25
2023,23,Male,Drug overdose,702
2023,23,Male,Heart disease,91
2023,23,Male,Homicide,518
2023,23,Male,Other causes,458
2023,23,Male,Other unintentional injury,705
2023,23,Male,Stroke,13
2023,23,Male,Suicide,641
2023,24,Female,Alcohol-induced,19
2023,24,Female,COVID-19,6
2023,24,Female,Cancer,77
2023,24,Female,Chronic lower respiratory disease,8
2023,24,Female,Diabetes,25
2023,24,Female,Drug overdose,378
2023,24,Female,Heart disease,42
2023,24,Female,Homicide,120
2023,24,Female,Other causes,306
2023,24,Female,Other unintentional injury,217
2023,24,Female,Stroke,11
2023,24,Female,Suicide,117
2023,24,Male,Alcohol-induced,26
2023,24,Male,COVID-19,9
2023,24,Male,Cancer,91
2023,24,Male,Chronic lower respiratory disease,19
2023,24,Male,Diabetes,21
2023,24,Male,Drug overdose,763
2023,24,Male,Heart disease,92
2023,24,Male,Homicide,511
2023,24,Male,Other causes,472
2023,24,Male,Other unintentional injury,687
2023,24,Male,Stroke,18
2023,24,Male,Suicide,670
2023,25,Female,Alcohol-induced,27
2023,25,Female,COVID-19,5
2023,25,Female,Cancer,62
2023,25,Female,Chronic lower respiratory disease,9
2023,25,Female,Diabetes,25
2023,25,Female,Drug overdose,366
2023,25,Female,Heart disease,62
2023,25,Female,Homicide,99
2023,25,Female,Other causes,282
2023,25,Female,Other unintentional injury,234
2023,25,Female,Stroke,11
2023,25,Female,Suicide,113
2023,25,Male,Alcohol-induced,49
2023,25,Male,COVID-19,12
2023,25,Male,Cancer,119
2023,25,Male,Chronic lower respiratory disease,17
2023,25,Male,Diabetes,41
2023,25,Male,Drug overdose,940
2023,25,Male,Heart disease,109
2023,25,Male,Homicide,463
2023,25,Male,Other causes,530
2023,25,Male,Other unintentional injury,692
2023,25,Male,Stroke,16
2023,25,Male,Suicide,652
2023,26,Female,Alcohol-induced,44
2023,26,Female,COVID-19,11
2023,26,Female,Cancer,93
2023,26,Female,Chronic lower respiratory disease,10
2023,26,Female,Diabetes,35
2023,26,Female,Drug overdose,393
2023,26,Female,Heart disease,67
2023,26,Female,Homicide,92
2023,26,Female,Other causes,319
2023,26,Female,Other unintentional injury,208
2023,26,Female,Stroke,4
2023,26,Female,Suicide,136
2023,26,Male,Alcohol-induced,76
2023,26,Male,COVID-19,11
2023,26,Male,Cancer,117
2023,26,Male,Chronic lower respiratory disease,10
2023,26,Male,Diabetes,48
2023,26,Male,Drug overdose,1077
2023,26,Male,Heart disease,112
2023,26,Male,Homicide,491
2023,26,Male,Other causes,564
2023,26,Male,Other unintentional injury,646
2023,26,Male,Stroke,18
2023,26,Male,Suicide,603
2023,27,Female,Alcohol-induced,48
2023,27,Female,COVID-19,9
2023,27,Female,Cancer,91
2023,27,Female,Chronic lower respiratory disease,17
2023,27,Female,Diabetes,25
2023,27,Female,Drug overdose,434
2023,27,Female,Heart disease,75
2023,27,Female,Homicide,76
2023,27,Female,Other causes,359
2023,27,Female,Other unintentional injury,209
2023,27,Female,Stroke,16
2023,27,Female,Suicide,123
2023,27,Male,Alcohol-induced,90
2023,27,Male,COVID-19,13
2023,27,Male,Cancer,122
2023,27,Male,Chronic lower respiratory disease,15
2023,27,Male,Diabetes,43
2023,27,Male,Drug overdose,1213
2023,27,Male,Heart disease,160
2023,27,Male,Homicide,469
2023,27,Male,Other causes,604
2023,27,Male,Other unintentional injury,694
2023,27,Male,Stroke,20
2023,27,Male,Suicide,634
2023,28,Female,Alcohol-induced,61
2023,28,Female,COVID-19,3
2023,28,Female,Cancer,130
2023,28,Female,Chronic lower respiratory disease,11
2023,28,Female,Diabetes,33
2023,28,Female,Drug overdose,493
2023,28,Female,Heart disease,80
2023,28,Female,Homicide,64
2023,28,Female,Other causes,395
2023,28,Female,Other unintentional injury,209
2023,28,Female,Stroke,19
2023,28,Female,Suicide,140
2023,28,Male,Alcohol-induced,126
2023,28,Male,COVID-19,10
2023,28,Male,Cancer,126
2023,28,Male,Chronic lower respiratory disease,17
2023,28,Male,Diabetes,53
2023,28,Male,Drug overdose,1385
2023,28,Male,Heart disease,173
2023,28,Male,Homicide,461
2023,28,Male,Other causes,680
2023,28,Male,Other unintentional injury,674
2023,28,Male,Stroke,28
2023,28,Male,Suicide,623
2023,29,Female,Alcohol-induced,75
2023,29,Female,COVID-19,13
2023,29,Female,Cancer,153
2023,29,Female,Chronic lower respiratory disease,12
2023,29,Female,Diabetes,28
2023,29,Female,Drug overdose,537
2023,29,Female,Heart disease,110
2023,29,Female,Homicide,93
2023,29,Female,Other causes,461
2023,29,Female,Other unintentional injury,216
2023,29,Female,Stroke,21
2023,29,Female,Suicide,136
2023,29,Male,Alcohol-induced,158
2023,29,Male,COVID-19,16
2023,29,Male,Cancer,172
2023,29,Male,Chronic lower respiratory disease,14
2023,29,Male,Diabetes,60
2023,29,Male,Drug overdose,1426
2023,29,Male,Heart disease,206
2023,29,Male,Homicide,493
2023,29,Male,Other causes,658
2023,29,Male,Other unintentional injury,685
2023,29,Male,Stroke,27
2023,29,Male,Suicide,640
2023,30,Female,Alcohol-induced,97
2023,30,Female,COVID-19,11
2023,30,Female,Cancer,176
2023,30,Female,Chronic lower respiratory disease,12
2023,30,Female,Diabetes,43
2023,30,Female,Drug overdose,602
2023,30,Female,Heart disease,86
2023,30,Female,Homicide,110
2023,30,Female,Other causes,453
2023,30,Female,Other unintentional injury,262
2023,30,Female,Stroke,30
2023,30,Female,Suicide,166
2023,30,Male,Alcohol-induced,187
2023,30,Male,COVID-19,16
2023,30,Male,Cancer,190
2023,30,Male,Chronic lower respiratory disease,20
2023,30,Male,Diabetes,80
2023,30,Male,Drug overdose,1602
2023,30,Male,Heart disease,238
2023,30,Male,Homicide,544
2023,30,Male,Other causes,770
2023,30,Male,Other unintentional injury,654
2023,30,Male,Stroke,26
2023,30,Male,Suicide,665
2023,31,Female,Alcohol-induced,119
2023,31,Female,COVID-19,16
2023,31,Female,Cancer,206
2023,31,Female,Chronic lower respiratory disease,18
2023,31,Female,Diabetes,49
2023,31,Female,Drug overdose,665
2023,31,Female,Heart disease,142
2023,31,Female,Homicide,87
2023,31,Female,Other causes,512
2023,31,Female,Other unintentional injury,230
2023,31,Female,Stroke,32
2023,31,Female,Suicide,160
2023,31,Male,Alcohol-induced,205
2023,31,Male,COVID-19,14
2023,31,Male,Cancer,220
2023,31,Male,Chronic lower respiratory disease,20
2023,31,Male,Diabetes,87
2023,31,Male,Drug overdose,1841
2023,31,Male,Heart disease,288
2023,31,Male,Homicide,536
2023,31,Male,Other causes,848
2023,31,Male,Other unintentional injury,660
2023,31,Male,Stroke,32
2023,31,Male,Suicide,663
2023,32,Female,Alcohol-induced,156
2023,32,Female,COVID-19,9
2023,32,Female,Cancer,253
2023,32,Female,Chronic lower respiratory disease,17
2023,32,Female,Diabetes,46
2023,32,Female,Drug overdose,732
2023,32,Female,Heart disease,144
2023,32,Female,Homicide,69
2023,32,Female,Other causes,590
2023,32,Female,Other unintentional injury,255
2023,32,Female,Stroke,42
2023,32,Female,Suicide,133
2023,32,Male,Alcohol-induced,268
2023,32,Male,COVID-19,14
2023,32,Male,Cancer,207
2023,32,Male,Chronic lower respiratory disease,27
2023,32,Male,Diabetes,86
2023,32,Male,Drug overdose,1896
2023,32,Male,Heart disease,332
2023,32,Male,Homicide,501
2023,32,Male,Other causes,891
2023,32,Male,Other unintentional injury,732
2023,32,Male,Stroke,45
2023,32,Male,Suicide,666
2023,33,Female,Alcohol-induced,155
2023,33,Female,Alzheimer disease,1
2023,33,Female,COVID-19,17
2023,33,Female,Cancer,266
2023,33,Female,Chronic lower respiratory disease,16
2023,33,Female,Diabetes,69
2023,33,Female,Drug overdose,760
2023,33,Female,Heart disease,153
2023,33,Female,Homicide,119
2023,33,Female,Other causes,658
2023,33,Female,Other unintentional injury,243
2023,33,Female,Stroke,38
2023,33,Female,Suicide,138
2023,33,Male,Alcohol-induced,282
2023,33,Male,COVID-19,20
2023,33,Male,Cancer,250
2023,33,Male,Chronic lower respiratory disease,24
2023,33,Male,Diabetes,103
2023,33,Male,Drug overdose,2039
2023,33,Male,Heart disease,343
2023,33,Male,Homicide,475
2023,33,Male,Other causes,1031
2023,33,Male,Other unintentional injury,672
2023,33,Male,Stroke,49
2023,33,Male,Suicide,714
2023,34,Female,Alcohol-induced,188
2023,34,Female,COVID-19,8
2023,34,Female,Cancer,309
2023,34,Female,Chronic lower respiratory disease,20
2023,34,Female,Diabetes,59
2023,34,Female,Drug overdose,717
2023,34,Female,Heart disease,207
2023,34,Female,Homicide,129
2023,34,Female,Other causes,672
2023,34,Female,Other unintentional injury,236
2023,34,Female,Stroke,50
2023,34,Female,Suicide,141
2023,34,Male,Alcohol-induced,315
2023,34,Male,COVID-19,22
2023,34,Male,Cancer,255
2023,34,Male,Chronic lower respiratory disease,22
2023,34,Male,Diabetes,104
2023,34,Male,Drug overdose,1884
2023,34,Male,Heart disease,388
2023,34,Male,Homicide,478
2023,34,Male,Other causes,1025
2023,34,Male,Other unintentional injury,736
2023,34,Male,Stroke,57
2023,34,Male,Suicide,652
2023,35,Female,Alcohol-induced,179
2023,35,Female,COVID-19,19
2023,35,Female,Cancer,359
2023,35,Female,Chronic lower respiratory disease,19
2023,35,Female,Diabetes,58
2023,35,Female,Drug overdose,769
2023,35,Female,Heart disease,248
2023,35,Female,Homicide,98
2023,35,Female,Other causes,657
2023,35,Female,Other unintentional injury,226
2023,35,Female,Stroke,51
2023,35,Female,Suicide,149
2023,35,Male,Alcohol-induced,374
2023,35,Male,COVID-19,24
2023,35,Male,Cancer,280
2023,35,Male,Chronic lower respiratory disease,22
2023,35,Male,Diabetes,90
2023,35,Male,Drug overdose,1959
2023,35,Male,Heart disease,423
2023,35,Male,Homicide,428
2023,35,Male,Other causes,1064
2023,35,Male,Other unintentional injury,671
2023,35,Male,Stroke,69
2023,35,Male,Suicide,673
2023,36,Female,Alcohol-induced,167
2023,36,Female,COVID-19,16
2023,36,Female,Cancer,394
2023,36,Female,Chronic lower respiratory disease,20
2023,36,Female,Diabetes,79
2023,36,Female,Drug overdose,740
2023,36,Female,Heart disease,209
2023,36,Female,Homicide,76
2023,36,Female,Other causes,665
2023,36,Female,Other unintentional injury,198
2023,36,Female,Stroke,52
2023,36,Female,Suicide,128
2023,36,Male,Alcohol-induced,397
2023,36,Male,COVID-19,14
2023,36,Male,Cancer,315
2023,36,Male,Chronic lower respiratory disease,29
2023,36,Male,Diabetes,120
2023,36,Male,Drug overdose,1936
2023,36,Male,Heart disease,512
2023,36,Male,Homicide,414
2023,36,Male,Other causes,1061
2023,36,Male,Other unintentional injury,662
2023,36,Male,Stroke,71
2023,36,Male,Suicide,643
2023,37,Female,Alcohol-induced,224
2023,37,Female,Alzheimer disease,1
2023,37,Female,COVID-19,17
2023,37,Female,Cancer,486
2023,37,Female,Chronic lower respiratory disease,13
2023,37,Female,Diabetes,63
2023,37,Female,Drug overdose,791
2023,37,Female,Heart disease,254
2023,37,Female,Homicide,98
2023,37,Female,Other causes,737
2023,37,Female,Other unintentional injury,222
2023,37,Female,Stroke,61
2023,37,Female,Suicide,138
2023,37,Male,Alcohol-induced,400
2023,37,Male,Alzheimer disease,1
2023,37,Male,COVID-19,27
2023,37,Male,Cancer,349
2023,37,Male,Chronic lower respiratory disease,32
2023,37,Male,Diabetes,116
2023,37,Male,Drug overdose,2005
2023,37,Male,Heart disease,604
2023,37,Male,Homicide,390
2023,37,Male,Other causes,1187
2023,37,Male,Other unintentional injury,637
2023,37,Male,Stroke,86
2023,37,Male,Suicide,677
2023,38,Female,Alcohol-induced,232
2023,38,Female,COVID-19,22
2023,38,Female,Cancer,508
2023,38,Female,Chronic lower respiratory disease,26
2023,38,Female,Diabetes,79
2023,38,Female,Drug overdose,740
2023,38,Female,Heart disease,280
2023,38,Female,Homicide,89
2023,38,Female,Other causes,845
2023,38,Female,Other unintentional injury,228
2023,38,Female,Stroke,86
2023,38,Female,Suicide,155
2023,38,Male,Alcohol-induced,444
2023,38,Male,COVID-19,30
2023,38,Male,Cancer,371
2023,38,Male,Chronic lower respiratory disease,25
2023,38,Male,Diabetes,156
2023,38,Male,Drug overdose,1992
2023,38,Male,Heart disease,632
2023,38,Male,Homicide,352
2023,38,Male,Other causes,1203
2023,38,Male,Other unintentional injury,576
2023,38,Male,Stroke,100
2023,38,Male,Suicide,690
2023,39,Female,Alcohol-induced,232
2023,39,Female,COVID-19,20
2023,39,Female,Cancer,545
2023,39,Female,Chronic lower respiratory disease,32
2023,39,Female,Diabetes,87
2023,39,Female,Drug overdose,774
2023,39,Female,Heart disease,311
2023,39,Female,Homicide,85
2023,39,Female,Other causes,798
2023,39,Female,Other unintentional injury,203
2023,39,Female,Stroke,85
2023,39,Female,Suicide,142
2023,39,Male,Alcohol-induced,468
2023,39,Male,COVID-19,20
2023,39,Male,Cancer,417
2023,39,Male,Chronic lower respiratory disease,31
2023,39,Male,Diabetes,170
2023,39,Male,Drug overdose,2052
2023,39,Male,Heart disease,696
2023,39,Male,Homicide,364
2023,39,Male,Other causes,1237
2023,39,Male,Other unintentional injury,640
2023,39,Male,Stroke,107
2023,39,Male,Suicide,620
2023,40,Female,Alcohol-induced,236
2023,40,Female,COVID-19,22
2023,40,Female,Cancer,663
2023,40,Female,Chronic lower respiratory disease,27
2023,40,Female,Diabetes,97
2023,40,Female,Drug overdose,831
2023,40,Female,Heart disease,389
2023,40,Female,Homicide,87
2023,40,Female,Other causes,990
2023,40,Female,Other unintentional injury,221
2023,40,Female,Stroke,93
2023,40,Female,Suicide,137
2023,40,Male,Alcohol-induced,527
2023,40,Male,Alzheimer disease,1
2023,40,Male,COVID-19,27
2023,40,Male,Cancer,535
2023,40,Male,Chronic lower respiratory disease,26
2023,40,Male,Diabetes,183
2023,40,Male,Drug overdose,1920
2023,40,Male,Heart disease,787
2023,40,Male,Homicide,377
2023,40,Male,Other causes,1378
2023,40,Male,Other unintentional injury,638
2023,40,Male,Stroke,112
2023,40,Male,Suicide,666
2023,41,Female,Alcohol-induced,240
2023,41,Female,COVID-19,23
2023,41,Female,Cancer,734
2023,41,Female,Chronic lower respiratory disease,42
2023,41,Female,Diabetes,107
2023,41,Female,Drug overdose,806
2023,41,Female,Heart disease,439
2023,41,Female,Homicide,80
2023,41,Female,Other causes,988
2023,41,Female,Other unintentional injury,233
2023,41,Female,Stroke,81
2023,41,Female,Suicide,122
2023,41,Male,Alcohol-induced,500
2023,41,Male,Alzheimer disease,1
2023,41,Male,COVID-19,46
2023,41,Male,Cancer,574
2023,41,Male,Chronic lower respiratory disease,39
2023,41,Male,Diabetes,161
2023,41,Male,Drug overdose,1974
2023,41,Male,Heart disease,911
2023,41,Male,Homicide,354
2023,41,Male,Other causes,1478
2023,41,Male,Other unintentional injury,613
2023,41,Male,Stroke,117
2023,41,Male,Suicide,601
2023,42,Female,Alcohol-induced,276
2023,42,Female,COVID-19,23
2023,42,Female,Cancer,839
2023,42,Female,Chronic lower respiratory disease,44
2023,42,Female,Diabetes,117
2023,42,Female,Drug overdose,782
2023,42,Female,Heart disease,441
2023,42,Female,Homicide,82
2023,42,Female,Other causes,987
2023,42,Female,Other unintentional injury,232
2023,42,Female,Stroke,121
2023,42,Female,Suicide,146
2023,42,Male,Alcohol-induced,562
2023,42,Male,Alzheimer disease,1
2023,42,Male,COVID-19,30
2023,42,Male,Cancer,609
2023,42,Male,Chronic lower respiratory disease,40
2023,42,Male,Diabetes,193
2023,42,Male,Drug overdose,1962
2023,42,Male,Heart disease,995
2023,42,Male,Homicide,320
2023,42,Male,Other causes,1576
2023,42,Male,Other unintentional injury,612
2023,42,Male,Stroke,162
2023,42,Male,Suicide,652
2023,43,Female,Alcohol-induced,259
2023,43,Female,Alzheimer disease,2
2023,43,Female,COVID-19,29
2023,43,Female,Cancer,865
2023,43,Female,Chronic lower respiratory disease,52
2023,43,Female,Diabetes,135
2023,43,Female,Drug overdose,785
2023,43,Female,Heart disease,488
2023,43,Female,Homicide,74
2023,43,Female,Other causes,1086
2023,43,Female,Other unintentional injury,211
2023,43,Female,Stroke,138
2023,43,Female,Suicide,133
2023,43,Male,Alcohol-induced,560
2023,43,Male,Alzheimer disease,1
2023,43,Male,COVID-19,33
2023,43,Male,Cancer,702
2023,43,Male,Chronic lower respiratory disease,50
2023,43,Male,Diabetes,236
2023,43,Male,Drug overdose,1989
2023,43,Male,Heart disease,1092
2023,43,Male,Homicide,336
2023,43,Male,Other causes,1626
2023,43,Male,Other unintentional injury,637
2023,43,Male,Stroke,158
2023,43,Male,Suicide,607
2023,44,Female,Alcohol-induced,222
2023,44,Female,Alzheimer disease,1
2023,44,Female,COVID-19,41
2023,44,Female,Cancer,995
2023,44,Female,Chronic lower respiratory disease,58
2023,44,Female,Diabetes,127
2023,44,Female,Drug overdose,766
2023,44,Female,Heart disease,574
2023,44,Female,Homicide,81
2023,44,Female,Other causes,1090
2023,44,Female,Other unintentional injury,232
2023,44,Female,Stroke,136
2023,44,Female,Suicide,154
2023,44,Male,Alcohol-induced,586
2023,44,Male,Alzheimer disease,2
2023,44,Male,COVID-19,35
2023,44,Male,Cancer,788
2023,44,Male,Chronic lower respiratory disease,45
2023,44,Male,Diabetes,240
2023,44,Male,Drug overdose,1863
2023,44,Male,Heart disease,1227
2023,44,Male,Homicide,302
2023,44,Male,Other causes,1628
2023,44,Male,Other unintentional injury,630
2023,44,Male,Stroke,188
2023,44,Male,Suicide,615
2023,45,Female,Alcohol-induced,264
2023,45,Female,Alzheimer disease,3
2023,45,Female,COVID-19,46
2023,45,Female,Cancer,1048
2023,45,Female,Chronic lower respiratory disease,60
2023,45,Female,Diabetes,143
2023,45,Female,Drug overdose,699
2023,45,Female,Heart disease,614
2023,45,Female,Homicide,74
2023,45,Female,Other causes,1127
2023,45,Female,Other unintentional injury,157
2023,45,Female,Stroke,142
2023,45,Female,Suicide,127
2023,45,Male,Alcohol-induced,584
2023,45,Male,Alzheimer disease,3
2023,45,Male,COVID-19,55
2023,45,Male,Cancer,900
2023,45,Male,Chronic lower respiratory disease,56
2023,45,Male,Diabetes,267
2023,45,Male,Drug overdose,1754
2023,45,Male,Heart disease,1317
2023,45,Male,Homicide,258
2023,45,Male,Other causes,1727
2023,45,Male,Other unintentional injury,567
2023,45,Male,Stroke,214
2023,45,Male,Suicide,582
2023,46,Female,Alcohol-induced,264
2023,46,Female,COVID-19,35
2023,46,Female,Cancer,1140
2023,46,Female,Chronic lower respiratory disease,76
2023,46,Female,Diabetes,175
2023,46,Female,Drug overdose,704
2023,46,Female,Heart disease,648
2023,46,Female,Homicide,56
2023,46,Female,Other causes,1168
2023,46,Female,Other unintentional injury,186
2023,46,Female,Stroke,167
2023,46,Female,Suicide,124
2023,46,Male,Alcohol-induced,613
2023,46,Male,Alzheimer disease,3
2023,46,Male,COVID-19,34
