year,age,sex,cause,deaths,total_deaths,share,mx,cause_mx
2022,66,Male,Drug overdose,764,35261,0.021666997532684838,0.01918123383738893,4.1559974622855687e-4
2022,66,Male,Heart disease,8396,35261,0.23811009330421712,0.01918123383738893,0.004567245378710685
2022,66,Male,Homicide,82,35261,0.0023255154419897337,0.01918123383738893,4.460625548526395e-5
2022,66,Male,Other causes,8209,35261,0.23280678369870395,0.01918123383738893,0.004465521357055266
2022,66,Male,Other unintentional injury,690,35261,0.019568361646011175,0.01918123383738893,0.00037534532054673333
2022,66,Male,Stroke,1293,35261,0.03666940812796007,0.01918123383738893,7.033644919810523e-4
2022,66,Male,Suicide,449,35261,0.012733615042114517,0.01918123383738893,2.4424644771809165e-4
2022,67,Female,Alcohol-induced,324,24810,0.013059250302297461,0.01280631171826943,1.6724083017812558e-4
2022,67,Female,Alzheimer disease,297,24810,0.011970979443772673,0.01280631171826943,1.5330409432994844e-4
2022,67,Female,COVID-19,1543,24810,0.06219266424828698,0.01280631171826943,7.964586449532338e-4
2022,67,Female,Cancer,7575,24810,0.3053204353083434,0.01280631171826943,0.0039100286685163615
2022,67,Female,Chronic lower respiratory disease,1611,24810,0.06493349455864571,0.01280631171826943,8.315585722745688e-4
2022,67,Female,Diabetes,1036,24810,0.041757355904877065,0.01280631171826943,5.347577162485744e-4
2022,67,Female,Drug overdose,261,24810,0.010519951632406288,0.01280631171826943,1.347217798657123e-4
2022,67,Female,Heart disease,4177,24810,0.16835953244659413,0.01280631171826943,0.002156064653253181
2022,67,Female,Homicide,24,24810,9.673518742442564e-4,0.01280631171826943,1.2388209642824118e-5
2022,67,Female,Other causes,6537,24810,0.2634824667472793,0.01280631171826943,0.0033742386014642186
2022,67,Female,Other unintentional injury,240,24810,0.009673518742442563,0.01280631171826943,1.2388209642824117e-4
2022,67,Female,Stroke,1104,24810,0.04449818621523579,0.01280631171826943,5.698576435699094e-4
2022,67,Female,Suicide,81,24810,0.0032648125755743653,0.01280631171826943,4.1810207544531394e-5
2022,67,Male,Alcohol-induced,857,36290,0.02361532102507578,0.020503539208690497,4.841976605634543e-4
2022,67,Male,Alzheimer disease,199,36290,0.005483604298704877,0.020503539208690497,1.124332957434392e-4
2022,67,Male,COVID-19,2199,36290,0.060595205290713695,0.020503539208690497,0.0012424161675367981
2022,67,Male,Cancer,9355,36290,0.2577845136401212,0.020503539208690497,0.005285494882813436
2022,67,Male,Chronic lower respiratory disease,1793,36290,0.049407550289335904,0.020503539208690497,0.0010130296445627462
2022,67,Male,Diabetes,1619,36290,0.04461284100303114,0.020503539208690497,9.14721134716724e-4
2022,67,Male,Drug overdose,696,36290,0.01917883714521907,0.020503539208690497,3.9323403938408894e-4
2022,67,Male,Heart disease,8597,36290,0.2368972168641499,0.020503539208690497,0.004857231374403753
2022,67,Male,Homicide,86,36290,0.0023697988426563794,0.020503539208690497,4.8589263487114436e-5
2022,67,Male,Other causes,8478,36290,0.23361807660512537,0.020503539208690497,0.004789997393532048
2022,67,Male,Other unintentional injury,617,36290,0.01700192890603472,0.020503539208690497,3.485997159482512e-4
2022,67,Male,Stroke,1349,36290,0.03717277486910995,0.020503539208690497,7.621734470246205e-4
2022,67,Male,Suicide,445,36290,0.012262331220721961,0.020503539208690497,2.5142118897402235e-4
2022,68,Female,Alcohol-induced,305,25927,0.011763798356925212,0.013843316883959256,1.6284998841391494e-4
2022,68,Female,Alzheimer disease,322,25927,0.01241948547845875,0.013843316883959256,1.719268730140348e-4
2022,68,Female,COVID-19,1632,25927,0.0629459636672195,0.013843316883959256,8.713809216115056e-4
2022,68,Female,Cancer,7818,25927,0.3015389362440699,0.013843316883959256,0.0041742990472786465
2022,68,Female,Chronic lower respiratory disease,1736,25927,0.06695722605777761,0.013843316883959256,9.269100979887095e-4
2022,68,Female,Diabetes,1007,25927,0.03883981949319242,0.013843316883959256,5.376719289600405e-4
2022,68,Female,Drug overdose,220,25927,0.00848536274925753,0.013843316883959256,1.1746556541331571e-4
2022,68,Female,Heart disease,4462,25927,0.1720985844872141,0.013843316883959256,0.0023824152403373396
2022,68,Female,Homicide,29,25927,0.0011185250896748563,0.013843316883959256,1.548409725902798e-5
2022,68,Female,Other causes,6992,25927,0.2696802561036757,0.013843316883959256,0.00373326924259047
2022,68,Female,Other unintentional injury,264,25927,0.010182435299109036,0.013843316883959256,1.4095867849597883e-4
2022,68,Female,Stroke,1056,25927,0.040729741196436145,0.013843316883959256,5.638347139839153e-4
2022,68,Female,Suicide,84,25927,0.003239865776989239,0.013843316883959256,4.485048861235691e-5
2022,68,Male,Alcohol-induced,899,37204,0.024164068379744115,0.021960069648114797,5.306446246009892e-4
2022,68,Male,Alzheimer disease,269,37204,0.007230405332759918,0.021960069648114797,1.5878020469150845e-4
2022,68,Male,COVID-19,2324,37204,0.06246640146220837,0.021960069648114797,0.0013717665267771956
2022,68,Male,Cancer,9517,37204,0.2558058273303946,0.021960069648114797,0.005617513784569093
2022,68,Male,Chronic lower respiratory disease,1784,37204,0.047951833136221915,0.021960069648114797,0.0010530255954262122
2022,68,Male,Diabetes,1496,37204,0.04021073002902913,0.021960069648114797,8.830304320390209e-4
2022,68,Male,Drug overdose,574,37204,0.015428448553918934,0.021960069648114797,3.388098048064158e-4
2022,68,Male,Heart disease,8718,37204,0.2343296419739813,0.021960069648114797,0.0051458952583664334
2022,68,Male,Homicide,61,37204,0.001639608644231803,0.021960069648114797,3.600592002298147e-5
2022,68,Male,Other causes,9096,37204,0.24448983980217182,0.021960069648114797,0.005369013910312122
2022,68,Male,Other unintentional injury,600,37204,0.01612729813998495,0.021960069648114797,3.541565903899817e-4
2022,68,Male,Stroke,1453,37204,0.03905494032899688,0.021960069648114797,8.576492097277389e-4
2022,68,Male,Suicide,413,37204,0.011100956886356306,0.021960069648114797,2.4377778638510407e-4
2022,69,Female,Alcohol-induced,240,27191,0.008826449928285095,0.01501671891102927,1.3254431755533173e-4
2022,69,Female,Alzheimer disease,410,27191,0.015078518627487035,0.01501671891102927,2.2642987582369167e-4
2022,69,Female,COVID-19,1706,27191,0.06274134824022655,0.01501671891102927,9.42169190622483e-4
2022,69,Female,Cancer,8013,27191,0.2946930969806186,0.01501671891102927,0.0044253234023786375
2022,69,Female,Chronic lower respiratory disease,1791,27191,0.06586738258982752,0.01501671891102927,9.89111969756663e-4
2022,69,Female,Diabetes,1084,27191,0.03986613217608768,0.01501671891102927,5.986585009582483e-4
2022,69,Female,Drug overdose,205,27191,0.007539259313743518,0.01501671891102927,1.1321493791184584e-4
2022,69,Female,Heart disease,4780,27191,0.17579346107167812,0.01501671891102927,0.0026398409913103564
2022,69,Female,Homicide,28,27191,0.0010297524916332611,0.01501671891102927,1.5463503714788702e-5
2022,69,Female,Other causes,7434,27191,0.27339928652863077,0.01501671891102927,0.0041055602362764
2022,69,Female,Other unintentional injury,235,27191,0.008642565554779155,0.01501671891102927,1.297829776062623e-4
2022,69,Female,Stroke,1190,27191,0.04376448089441359,0.01501671891102927,6.571989078785198e-4
2022,69,Female,Suicide,75,27191,0.002758265602589092,0.01501671891102927,4.1420099236041164e-5
2022,69,Male,Alcohol-induced,715,37742,0.018944412060834085,0.023492961377135097,4.4506034085770745e-4
2022,69,Male,Alzheimer disease,305,37742,0.008081182767208945,0.023492961377135097,1.8985091463160947e-4
2022,69,Male,COVID-19,2361,37742,0.06255630332255842,0.023492961377135097,0.001469632817853213
2022,69,Male,Cancer,9883,37742,0.2618568173387738,0.023492961377135097,0.006151792096079333
2022,69,Male,Chronic lower respiratory disease,1949,37742,0.05164008266652536,0.023492961377135097,0.001213178467596744
2022,69,Male,Diabetes,1597,37742,0.04231360288273012,0.023492961377135097,9.94071838251411e-4
2022,69,Male,Drug overdose,420,37742,0.011128186105664777,0.023492961377135097,2.6143404637795405e-4
2022,69,Male,Heart disease,8719,37742,0.23101584441735998,0.023492961377135097,0.005427246310403288
2022,69,Male,Homicide,70,37742,0.0018546976842774628,0.023492961377135097,4.357234106299234e-5
2022,69,Male,Other causes,9227,37742,0.24447565046897357,0.023492961377135097,0.005743457014117576
2022,69,Male,Other unintentional injury,591,37742,0.015658947591542578,0.023492961377135097,3.6787505097469244e-4
2022,69,Male,Stroke,1505,37742,0.03987600021196545,0.023492961377135097,9.368053328543352e-4
2022,69,Male,Suicide,400,37742,0.010598272481585501,0.023492961377135097,2.489848060742419e-4
2022,70,Female,Alcohol-induced,237,28582,0.008291931985165488,0.016282856314013383,1.350163370800214e-4
2022,70,Female,Alzheimer disease,560,28582,0.01959275068224757,0.016282856314013383,3.1902594415532485e-4
2022,70,Female,COVID-19,1758,28582,0.06150724232034147,0.016282856314013383,0.0010015135889733233
2022,70,Female,Cancer,8086,28582,0.282905325029739,0.016282856314013383,0.004606506757928494
2022,70,Female,Chronic lower respiratory disease,1891,28582,0.06616052060737528,0.016282856314013383,0.001077282250710213
2022,70,Female,Diabetes,1095,28582,0.03831082499475194,0.016282856314013383,6.238096586608584e-4
2022,70,Female,Drug overdose,158,28582,0.005527954656776993,0.016282856314013383,9.001089138668094e-5
2022,70,Female,Heart disease,5027,28582,0.17587992442796166,0.016282856314013383,0.0028638275379800323
2022,70,Female,Homicide,26,28582,9.096634245329228e-4,0.016282856314013383,1.4811918835782939e-5
2022,70,Female,Other causes,8091,28582,0.28308026030368766,0.016282856314013383,0.0046093552038584526
2022,70,Female,Other unintentional injury,271,28582,0.0094814918480162335,0.016282856314013383,1.5438576940373755e-4
2022,70,Female,Stroke,1319,28582,0.04614792526765097,0.016282856314013383,7.514200363229884e-4
2022,70,Female,Suicide,63,28582,0.0022041844517528514,0.016282856314013383,3.589041871747404e-5
2022,70,Male,Alcohol-induced,701,38733,0.01809826246353239,0.025027260610638057,4.529499312745535e-4
2022,70,Male,Alzheimer disease,345,38733,0.008907133452095112,0.025027260610638057,2.2292115019931658e-4
2022,70,Male,COVID-19,2474,38733,0.06387318307386466,0.025027260610638057,0.0015985707988206066
2022,70,Male,Cancer,9956,38733,0.25704179898277957,0.025027260610638057,0.006433052090969264
2022,70,Male,Chronic lower respiratory disease,2030,38733,0.052410089587690084,0.025027260610638057,0.0013116809707380077
2022,70,Male,Diabetes,1594,38733,0.04115353832649162,0.025027260610638057,0.0010299603287469874
2022,70,Male,Drug overdose,357,38733,0.009216946789559291,0.025027260610638057,2.3067492933668415e-4
2022,70,Male,Heart disease,9135,38733,0.23584540314460536,0.025027260610638057,0.005902564368321035
2022,70,Male,Homicide,45,38733,0.0011618000154906669,0.025027260610638057,2.907667176512825e-5
2022,70,Male,Other causes,9664,38733,0.24950300777115123,0.025027260610638057,0.006244376798626654
2022,70,Male,Other unintentional injury,530,38733,0.013683422404667854,0.025027260610638057,3.424585785670661e-4
2022,70,Male,Stroke,1522,38733,0.03929465830170655,0.025027260610638057,9.83437653922782e-4
2022,70,Male,Suicide,380,38733,0.009810755686365632,0.025027260610638057,2.455363393499719e-4
2022,71,Female,Alcohol-induced,193,29265,0.006594908593883479,0.017633425503100233,1.1629082938999983e-4
2022,71,Female,Alzheimer disease,614,29265,0.020980693661370238,0.017633425503100233,3.6996149868113933e-4
2022,71,Female,COVID-19,1796,29265,0.061370237485050404,0.017633425503100233,0.0010821675108002057
2022,71,Female,Cancer,8064,29265,0.2755509994874423,0.017633425503100233,0.004858908021766624
2022,71,Female,Chronic lower respiratory disease,1936,29265,0.06615410900392961,0.017633425503100233,0.001166523552844765
2022,71,Female,Diabetes,1109,29265,0.03789509653169315,0.017633425503100233,6.682203616244031e-4
2022,71,Female,Drug overdose,106,29265,0.0036220741500085428,0.017633425503100233,6.386957469088073e-5
2022,71,Female,Heart disease,5308,29265,0.18137707158722022,0.017633425503100233,0.0031982990798037256
2022,71,Female,Homicide,19,29265,6.492397061336067e-4,0.017633425503100233,1.144831999176164e-5
2022,71,Female,Other causes,8368,29265,0.28593883478558,0.017633425503100233,0.005042081141634811
2022,71,Female,Other unintentional injury,265,29265,0.009055185375021356,0.017633425503100233,1.5967393672720184e-4
2022,71,Female,Stroke,1426,29265,0.04872714847086964,0.017633425503100233,8.592265425395843e-4
2022,71,Female,Suicide,61,29265,0.002084401161797369,0.017633425503100233,3.675513260512948e-5
2022,71,Male,Alcohol-induced,596,39564,0.015064199777575574,0.0268830160547941,4.0497112447318985e-4
2022,71,Male,Alzheimer disease,364,39564,0.009200283085633405,0.0268830160547941,2.4733135789973344e-4
2022,71,Male,COVID-19,2508,39564,0.06339096148013346,0.0268830160547941,0.001704140235199262
2022,71,Male,Cancer,10344,39564,0.2614498028510767,0.0268830160547941,0.007028559247568247
2022,71,Male,Chronic lower respiratory disease,2119,39564,0.053558790819937314,0.0268830160547941,0.0014398218334877337
2022,71,Male,Diabetes,1644,39564,0.04155292690324537,0.0268830160547941,0.0011170680010636309
2022,71,Male,Drug overdose,275,39564,0.006950763320190072,0.0268830160547941,1.8685748192974363e-4
2022,71,Male,Heart disease,9112,39564,0.23031038317662522,0.0268830160547941,0.006191437728522996
2022,71,Male,Homicide,51,39564,0.001289050652107977,0.0268830160547941,3.4653569376061546e-5
2022,71,Male,Other causes,10044,39564,0.2538671519563239,0.0268830160547941,0.0068247147218267095
2022,71,Male,Other unintentional injury,531,39564,0.013421292083712465,0.0268830160547941,3.6080481056252313e-4
2022,71,Male,Stroke,1612,39564,0.04074411080780507,0.0268830160547941,0.0010953245849845336
2022,71,Male,Suicide,364,39564,0.009200283085633405,0.0268830160547941,2.4733135789973344e-4
2022,72,Female,Alcohol-induced,190,30926,0.006143697859406325,0.019327726650794814,1.1874371285167867e-4
2022,72,Female,Alzheimer disease,715,30926,0.02311970510250275,0.019327726650794814,4.4685134046815926e-4
2022,72,Female,COVID-19,1939,30926,0.06269805341783613,0.019327726650794814,0.0012118108379968683
2022,72,Female,Cancer,8270,30926,0.26741253314363317,0.019327726650794814,0.00516847634359675
2022,72,Female,Chronic lower respiratory disease,2068,30926,0.0668693009118541,0.019327726650794814,0.0012924315693540603
2022,72,Female,Diabetes,1226,30926,0.0396430188191166,0.019327726650794814,7.662094313482003e-4
2022,72,Female,Drug overdose,110,30926,0.003556877708077346,0.019327726650794814,6.874636007202449e-5
2022,72,Female,Heart disease,5659,30926,0.18298519045463363,0.019327726650794814,0.003536687742250787
2022,72,Female,Homicide,25,30926,8.083812972903059e-4,0.019327726650794814,1.5624172743641933e-5
2022,72,Female,Other causes,8957,30926,0.2896268511931708,0.019327726650794814,0.005597828610592031
2022,72,Female,Other unintentional injury,239,30926,0.007728125202095325,0.019327726650794814,1.4936709142921687e-4
2022,72,Female,Stroke,1489,30926,0.04814719006661062,0.019327726650794814,9.305757286113134e-4
2022,72,Female,Suicide,39,30926,0.0012610748237728772,0.019327726650794814,2.4373709480081413e-5
2022,72,Male,Alcohol-induced,511,40100,0.012743142144638404,0.028961054120554563,3.6905482931679255e-4
2022,72,Male,Alzheimer disease,528,40100,0.013167082294264339,0.028961054120554563,3.813325829339853e-4
2022,72,Male,COVID-19,2706,40100,0.06748129675810474,0.028961054120554563,0.0019543294875366745
2022,72,Male,Cancer,10130,40100,0.25261845386533666,0.028961054120554563,0.007316096714244831
2022,72,Male,Chronic lower respiratory disease,2228,40100,0.05556109725685786,0.028961054120554563,0.001609107944653256
2022,72,Male,Diabetes,1625,40100,0.040523690773067333,0.028961054120554563,0.0011736088016434205
2022,72,Male,Drug overdose,233,40100,0.005810473815461347,0.028961054120554563,1.6827744663564122e-4
2022,72,Male,Heart disease,9335,40100,0.2327930174563591,0.028961054120554563,0.0067419311774408195
2022,72,Male,Homicide,44,40100,0.0010972568578553616,0.028961054120554563,3.177771524449877e-5
2022,72,Male,Other causes,10130,40100,0.25261845386533666,0.028961054120554563,0.007316096714244831
2022,72,Male,Other unintentional injury,543,40100,0.013541147132169576,0.028961054120554563,3.921658949491553e-4
2022,72,Male,Stroke,1733,40100,0.04321695760598504,0.028961054120554563,0.0012516086481526448
2022,72,Male,Suicide,354,40100,0.00882793017456359,0.028961054120554563,2.556661635580128e-4
2022,73,Female,Alcohol-induced,175,33267,0.005260468331980642,0.021268592936028032,1.1188275960576265e-4
2022,73,Female,Alzheimer disease,917,33267,0.02756485405957856,0.021268592936028032,5.862656603341962e-4
2022,73,Female,COVID-19,2035,33267,0.061171731746174886,0.021268592936028032,0.0013010366617012968
2022,73,Female,Cancer,8782,33267,0.26398533080830855,0.021268592936028032,0.005614596542044614
2022,73,Female,Chronic lower respiratory disease,2245,33267,0.06748429374455166,0.021268592936028032,0.001435295973228212
2022,73,Female,Diabetes,1206,33267,0.036252141762106595,0.021268592936028032,7.710320461974271e-4
2022,73,Female,Drug overdose,85,33267,0.0025550846183905974,0.021268592936028032,5.434305466565614e-5
2022,73,Female,Heart disease,6034,33267,0.18138094808669253,0.021268592936028032,0.003857717551206696
2022,73,Female,Homicide,27,33267,8.116151140770133e-4,0.021268592936028032,1.726191148203195e-5
2022,73,Female,Other causes,9730,33267,0.29248203925812366,0.021268592936028032,0.006220681434080402
2022,73,Female,Other unintentional injury,270,33267,0.008116151140770132,0.021268592936028032,1.7261911482031948e-4
2022,73,Female,Stroke,1703,33267,0.051191871824931616,0.021268592936028032,0.001088779083477793
2022,73,Female,Suicide,58,33267,0.001743469504313584,0.021268592936028032,3.708114318362419e-5
2022,73,Male,Alcohol-induced,448,42066,0.010649931060714116,0.03139829545135289,3.343896819808419e-4
2022,73,Male,Alzheimer disease,568,42066,0.01350259116626254,0.03139829545135289,4.2395834679713885e-4
2022,73,Male,COVID-19,2864,42066,0.06808348785242238,0.03139829545135289,0.0021377054669489536
2022,73,Male,Cancer,10624,42066,0.25255550801122045,0.03139829545135289,0.007929812458402822
2022,73,Male,Chronic lower respiratory disease,2312,42066,0.05496125136689963,0.03139829545135289,0.0017256896087939875
2022,73,Male,Diabetes,1667,42066,0.03962820329957686,0.03139829545135289,0.0012442580354063916
2022,73,Male,Drug overdose,187,42066,0.004445395331146294,0.03139829545135289,1.3957783600539606e-4
2022,73,Male,Heart disease,9871,42066,0.2346550658489041,0.03139829545135289,0.007367769086680559
2022,73,Male,Homicide,33,42066,7.844815290258166e-4,0.03139829545135289,2.463138282448166e-5
2022,73,Male,Other causes,10777,42066,0.2561926496457947,0.03139829545135289,0.0080440125060436
2022,73,Male,Other unintentional injury,532,42066,0.012646793134598013,0.03139829545135289,3.9708774735224976e-4
2022,73,Male,Stroke,1785,42066,0.0424333190700328,0.03139829545135289,0.0013323338891424168
2022,73,Male,Suicide,398,42066,0.009461322683402273,0.03139829545135289,2.9706940497405154e-4
2022,74,Female,Alcohol-induced,140,36362,0.003850173257796601,0.023621810305675638,9.094806233965649e-5
2022,74,Female,Alzheimer disease,1130,36362,0.031076398437929708,0.023621810305675638,7.340807888843703e-4
2022,74,Female,COVID-19,2305,36362,0.06339035256586546,0.023621810305675638,0.0014973948835207728
2022,74,Female,Cancer,9163,36362,0.25199383972278755,0.023621810305675638,0.005952550680130518
2022,74,Female,Chronic lower respiratory disease,2424,36362,0.06666299983499258,0.023621810305675638,0.0015747007365094808
2022,74,Female,Diabetes,1339,36362,0.03682415708706892,0.023621810305675638,8.698532533771431e-4
2022,74,Female,Drug overdose,97,36362,0.0026676200429019306,0.023621810305675638,6.301401462104772e-5
2022,74,Female,Heart disease,6648,36362,0.18282822727022716,0.023621810305675638,0.004318733703100259
2022,74,Female,Homicide,24,36362,6.600297013365601e-4,0.023621810305675638,1.5591096401083968e-5
2022,74,Female,Other causes,10828,36362,0.29778340025301137,0.023621810305675638,0.007034182992955717
2022,74,Female,Other unintentional injury,276,36362,0.007590341565370442,0.023621810305675638,1.7929760861246566e-4
2022,74,Female,Stroke,1944,36362,0.05346240580826137,0.023621810305675638,0.0012628788084878015
2022,74,Female,Suicide,44,36362,0.0012100544524503603,0.023621810305675638,2.858367673532061e-5
2022,74,Male,Alcohol-induced,458,44459,0.010301626217413797,0.034261745256029964,3.5295169318387104e-4
2022,74,Male,Alzheimer disease,730,44459,0.016419622573607143,0.034261745256029964,5.62564925817087e-4
2022,74,Male,COVID-19,2958,44459,0.06653321037360264,0.034261745256029964,0.002279543904886224
2022,74,Male,Cancer,10943,44459,0.24613689016846982,0.034261745256029964,0.00843307942906354
2022,74,Male,Chronic lower respiratory disease,2471,44459,0.055579297779977055,0.034261745256029964,0.0019042437420466055
2022,74,Male,Diabetes,1812,44459,0.040756652196405674,0.034261745256029964,0.0013963940350418653
2022,74,Male,Drug overdose,132,44459,0.002969027643446771,0.034261745256029964,1.0172406877788423e-4
2022,74,Male,Heart disease,10248,44459,0.23050450977304932,0.034261745256029964,0.007897486794210285
2022,74,Male,Homicide,27,44459,6.073011088868395e-4,0.034261745256029964,2.080719588638541e-5
2022,74,Male,Other causes,11899,44459,0.26763984794979645,0.034261745256029964,0.00916980829081852
2022,74,Male,Other unintentional injury,530,44459,0.011921095841112036,0.034261745256029964,4.0843754888089884e-4
2022,74,Male,Stroke,1861,44459,0.04185879124586698,0.034261745256029964,0.0014341552423912315
2022,74,Male,Suicide,390,44459,0.00877212712836546,0.034261745256029964,3.005483850255671e-4
2022,75,Female,Alcohol-induced,124,39558,0.003134637747105516,0.02576373197230003,8.075996674668092e-5
2022,75,Female,Alzheimer disease,1417,39558,0.03582082006168158,0.02576373197230003,9.228780070971521e-4
2022,75,Female,COVID-19,2260,39558,0.05713130087466505,0.02576373197230003,0.0014719155229637006
2022,75,Female,Cancer,9935,39558,0.25115020981849434,0.02576373197230003,0.006470566690550603
2022,75,Female,Chronic lower respiratory disease,2710,39558,0.06850700237625765,0.02576373197230003,0.0017649960474476233
2022,75,Female,Diabetes,1377,39558,0.03480964659487335,0.02576373197230003,8.968264049208035e-4
2022,75,Female,Drug overdose,74,39558,0.0018706709135952273,0.02576373197230003,4.819546402624506e-5
2022,75,Female,Heart disease,7401,39558,0.18709237069619294,0.02576373197230003,0.004820197692678915
2022,75,Female,Homicide,25,39558,6.319834167551443e-4,0.02576373197230003,1.6282251360217926e-5
2022,75,Female,Other causes,11760,39558,0.2972849992416199,0.02576373197230003,0.007659171039846513
2022,75,Female,Other unintentional injury,276,39558,0.006977096920976793,0.02576373197230003,1.797560550168059e-4
2022,75,Female,Stroke,2152,39558,0.05440113251428282,0.02576373197230003,0.001401576197087559
2022,75,Female,Suicide,47,39558,0.0011881288234996713,0.02576373197230003,3.06106325572097e-5
2022,75,Male,Alcohol-induced,443,48510,0.009132137703566275,0.03703372393582461,3.3819706665780876e-4
2022,75,Male,Alzheimer disease,819,48510,0.016883116883116882,0.03703372393582461,6.252446898256102e-4
2022,75,Male,COVID-19,3136,48510,0.06464646464646465,0.03703372393582461,0.0023940993251442173
2022,75,Male,Cancer,11723,48510,0.24166151309008452,0.03703372393582461,0.008949625761691855
2022,75,Male,Chronic lower respiratory disease,2736,48510,0.05640074211502783,0.03703372393582461,0.002088729513263577
2022,75,Male,Diabetes,1898,48510,0.0391259534116677,0.03703372393582461,0.0014489797573736367
2022,75,Male,Drug overdose,137,48510,0.0028241599670171097,0.03703372393582461,1.0458916056911918e-4
2022,75,Male,Heart disease,11241,48510,0.23172541743970315,0.03703372393582461,0.008581655138375685
2022,75,Male,Homicide,36,48510,7.421150278293135e-4,0.03703372393582461,2.7483283069257593e-5
2022,75,Male,Other causes,13201,48510,0.27212945784374354,0.03703372393582461,0.010077967216590818
2022,75,Male,Other unintentional injury,526,48510,0.010843125128839415,0.03703372393582461,4.015613026230416e-4
2022,75,Male,Stroke,2135,48510,0.04401154401154401,0.03703372393582461,0.0016299113709129156
2022,75,Male,Suicide,479,48510,0.009874252731395588,0.03703372393582461,3.656803497270663e-4
2022,76,Female,Alcohol-induced,97,34135,0.002841658122162004,0.0293755706705439,8.347532898909501e-5
2022,76,Female,Alzheimer disease,1395,34135,0.04086714515892779,0.0293755706705439,0.0012004957107194592
2022,76,Female,COVID-19,2047,34135,0.05996777501098579,0.0293755706705439,0.0017615876127904894
2022,76,Female,Cancer,8008,34135,0.23459792002343635,0.0293755706705439,0.00689144777881106
2022,76,Female,Chronic lower respiratory disease,2409,34135,0.07057272594111616,0.0293755706705439,0.0020731140982961846
2022,76,Female,Diabetes,1206,34135,0.035330306137395635,0.0293755706705439,0.0010378479047510162
2022,76,Female,Drug overdose,56,34135,0.0016405448952687856,0.0293755706705439,4.819194250916825e-5
2022,76,Female,Heart disease,6461,34135,0.18927786729163615,0.0293755706705439,0.005560145366995287
2022,76,Female,Homicide,16,34135,4.687271129339388e-4,0.0293755706705439,1.376912643119093e-5
2022,76,Female,Other causes,10248,34135,0.3002197158341878,0.0293755706705439,0.00881912547917779
2022,76,Female,Other unintentional injury,241,34135,0.0070602021385674524,0.0293755706705439,2.0739746686981335e-4
2022,76,Female,Stroke,1907,34135,0.055866412772813824,0.0293755706705439,0.0016411077565175688
2022,76,Female,Suicide,44,34135,0.0012889995605683316,0.0293755706705439,3.7865097685775055e-5
2022,76,Male,Alcohol-induced,309,40110,0.0077038145100972325,0.041564054673560634,3.202017674926511e-4
2022,76,Male,Alzheimer disease,841,40110,0.020967339815507354,0.041564054673560634,8.714876584508724e-4
2022,76,Male,COVID-19,2670,40110,0.06656694091249066,0.041564054673560634,0.002766791971538442
2022,76,Male,Cancer,9457,40110,0.23577661431064573,0.041564054673560634,0.009799832087954697
2022,76,Male,Chronic lower respiratory disease,2237,40110,0.05577162802293693,0.041564054673560634,0.002318094996378837
2022,76,Male,Diabetes,1532,40110,0.038194963849414114,0.041564054673560634,0.0015875375656917202
2022,76,Male,Drug overdose,73,40110,0.001819995013712291,0.041564054673560634,7.56463722555454e-5
2022,76,Male,Heart disease,9287,40110,0.23153826975816505,0.041564054673560634,0.009623669303250003
2022,76,Male,Homicide,25,40110,6.232859636000997e-4,0.041564054673560634,2.5906291868337467e-5
2022,76,Male,Other causes,11066,40110,0.27589129892794817,0.041564054673560634,0.011467161032600898
2022,76,Male,Other unintentional injury,443,40110,0.011044627274993767,0.041564054673560634,4.5905949190693993e-4
2022,76,Male,Stroke,1867,40110,0.04654699576165545,0.041564054673560634,0.0019346818767274421
2022,76,Male,Suicide,303,40110,0.007554225878833209,0.041564054673560634,3.139842574442501e-4
2022,77,Female,Alcohol-induced,78,35425,0.0022018348623853213,0.03226588238479635,7.104414470046903e-5
2022,77,Female,Alzheimer disease,1611,35425,0.04547635850388144,0.03226588238479635,0.0014673348347750718
2022,77,Female,COVID-19,2097,35425,0.059195483415666904,0.03226588238479635,0.0019099945056010711
2022,77,Female,Cancer,8128,35425,0.2294424841213832,0.03226588238479635,0.007403164206736055
2022,77,Female,Chronic lower respiratory disease,2525,35425,0.07127734650670431,0.03226588238479635,0.002299826479085696
2022,77,Female,Diabetes,1177,35425,0.03322512350035286,0.03226588238479635,0.0010720379270827186
2022,77,Female,Drug overdose,50,35425,0.0014114326040931546,0.03226588238479635,4.554111839773656e-5
2022,77,Female,Heart disease,6533,35425,0.18441778405081158,0.03226588238479635,0.005950402529848259
2022,77,Female,Homicide,25,35425,7.057163020465773e-4,0.03226588238479635,2.277055919886828e-5
2022,77,Female,Other causes,10861,35425,0.30659139026111504,0.03226588238479635,0.009892441738356334
2022,77,Female,Other unintentional injury,226,35425,0.006379675370501058,0.03226588238479635,2.0584585515776921e-4
2022,77,Female,Stroke,2078,35425,0.0586591390261115,0.03226588238479635,0.0018926888806099311
2022,77,Female,Suicide,36,35425,0.0010162314749470713,0.03226588238479635,3.278960524637032e-5
2022,77,Male,Alcohol-induced,243,40594,0.005986106321131202,0.04511515530683702,2.70064116361073e-4
2022,77,Male,Alzheimer disease,994,40594,0.02448637729713751,0.04511515530683702,0.0011047067146621667
2022,77,Male,COVID-19,2781,40594,0.06850766123072376,0.04511515530683702,0.0030907337761322796
2022,77,Male,Cancer,9354,40594,0.23042814208996404,0.04511515530683702,0.010395801417454635
