year,state,sex,age_min,age_max,centered_age,mortality_at_center,beta,beta_se,beta_ci_low,beta_ci_high,doubling_time,doubling_ci_low,doubling_ci_high,r_squared,rmse_log,n_ages,beta_mean,tau_squared,shrinkage_weight,beta_shrunk,doubling_time_shrunk
2022,ND,Both,40,80,50,0.00484602364881007,0.06903306411287775,0.0013941841517995368,0.06621306048817367,0.07185306773758184,10.040799861158739,9.646730506920353,10.468435916562843,0.9843419887625445,0.1030187943641562,41,0.07512852750834856,2.262378897737466e-5,0.9208813917216849,0.06951532869353881,9.971141524996785
2022,NE,Both,40,80,50,0.004000126090658604,0.08134737635044623,7.066580635190232e-4,0.07991802550179554,0.08277672719909691,8.520830193390042,8.373696375948377,8.673227049939719,0.9970655962080096,0.05221624534856033,41,0.07512852750834856,2.262378897737466e-5,0.9784040877008867,0.08121307463625084,8.534921053839122
2022,NH,Both,40,80,50,0.004014770461928517,0.07833548264717217,0.001166251765328003,0.07597651579096638,0.08069444950337797,8.848444627346241,8.58977519303765,9.123176725647644,0.9914297373988994,0.08617645713020192,41,0.07512852750834856,2.262378897737466e-5,0.9432894001201113,0.0781536142974616,8.86903551154714
2022,NJ,Both,40,80,50,0.0036408816107729052,0.0806557233121901,9.218738791984028e-4,0.07879105738731643,0.08252038923706378,8.593899503907675,8.399708083885532,8.79728237625513,0.9949309080574585,0.0681189321139856,41,0.07512852750834856,2.262378897737466e-5,0.9637954985376679,0.08045561394362732,8.615274268438387
2022,NM,Both,40,80,50,0.007128019360324064,0.05760890792487785,0.001405827772153457,0.05476535285500754,0.06045246299474816,12.031944460113891,11.465987425858279,12.65667332400957,0.977302472210287,0.10387916257975134,41,0.07512852750834856,2.262378897737466e-5,0.9196609584931946,0.05901641736977774,11.744989131022809
2022,NV,Both,40,80,50,0.005017959296973808,0.07799895581380342,0.0010020086673763434,0.07597220198050315,0.08002570964710369,8.886621280092566,8.66155618758742,9.12369475269163,0.9936049531022243,0.07404023688141026,41,0.07512852750834856,2.262378897737466e-5,0.9575067958157097,0.07787698211772336,8.900539822050934
2022,NY,Both,40,80,50,0.003869823327988076,0.07724687077084194,9.742507817896671e-4,0.07527626256067727,0.07921747898100662,8.973142518824007,8.749927282161252,9.208044567850672,0.9938346395537362,0.07198915639570354,41,0.07512852750834856,2.262378897737466e-5,0.959735016519108,0.07716157571437078,8.983061506231678
2022,OH,Both,40,80,50,0.005600424530468629,0.07478606656193393,8.068945920077825e-4,0.07315396819725302,0.07641816492661484,9.268400016544751,9.070450477652555,9.475182244262362,0.9954805082920875,0.059622904148139866,41,0.07512852750834856,2.262378897737466e-5,0.9720265272169071,0.07479564638389773,9.267212920418968
2022,OK,Both,40,80,50,0.006813156267195737,0.07375349120818633,3.6733680242057503e-4,0.0730104823933349,0.07449650002303777,9.398160944047742,9.304426118617545,9.49380359967629,0.9990334855115365,0.027143182241819875,41,0.07512852750834856,2.262378897737466e-5,0.9940710068507168,0.07376164378899001,9.397122202737672
2022,OR,Both,40,80,50,0.004501928701095634,0.07769798082561302,7.485844412666393e-4,0.0761838258733822,0.07921213577784385,8.921044964034,8.750517502822126,9.098350898154662,0.9963929068181332,0.05531426140478977,41,0.07512852750834856,2.262378897737466e-5,0.9758292523443808,0.07763587521786854,8.92818144465784
2022,PA,Both,40,80,50,0.0047184867546316905,0.07646438969623119,8.970846321588723e-4,0.07464986475625893,0.07827891463620346,9.064967147630414,8.854838927970643,9.28531060067097,0.9946606556918327,0.06628720971209814,41,0.07512852750834856,2.262378897737466e-5,0.9656504203792812,0.07641850339164621,9.070410303739573
2022,RI,Both,40,80,50,0.003964156591081444,0.07773143365993707,0.00148996881757416,0.0747176872614919,0.08074518005838223,8.917205664729618,8.584378411922174,9.276882167593273,0.9858731078147681,0.11009649695741744,41,0.07512852750834856,2.262378897737466e-5,0.910641390210505,0.0774988415848186,8.943968275981653
2022,SC,Both,40,80,50,0.006117630640493412,0.06917723741597155,8.545252122638932e-4,0.06744879702818289,0.07090567780376021,10.01987368174249,9.775623081670716,10.276642595572458,0.9940842321222303,0.0631424170240164,41,0.07512852750834856,2.262378897737466e-5,0.9687328395141253,0.0693633173583879,9.992993515269424
2022,SD,Both,40,80,50,0.004812868995492125,0.07071284299700666,0.001369208516558715,0.06794335736292634,0.07348232863108697,9.802281328008362,9.432841793022694,10.201838817846891,0.9855887081571969,0.1011732994001894,41,0.07512852750834856,2.262378897737466e-5,0.9234757083307095,0.07105075012647215,9.755663090482868
2022,TN,Both,40,80,50,0.006861281311782407,0.07020471746686792,8.118874165611665e-4,0.06856252016129755,0.07184691477243829,9.873227976269057,9.64755665229829,10.109709779180722,0.9948112312515632,0.05999183300541994,41,0.07512852750834856,2.262378897737466e-5,0.9716891041386483,0.07034411494019335,9.853662685915657
2022,TX,Both,40,80,50,0.004500475201362134,0.08140505197990797,6.036378301431135e-4,0.08018407922188679,0.08262602473792914,8.514793169483202,8.388969247382404,8.644448964012621,0.9978601444053936,0.044603893548547734,41,0.07512852750834856,2.262378897737466e-5,0.9841492964466071,0.08130556465116366,8.525212063083861
2022,UT,Both,40,80,50,0.003574065041212716,0.08173498150052778,0.0015300748606928863,0.07864011297282777,0.0848298500282278,8.480422553903306,8.171029187594876,8.814168168851001,0.9865172429281187,0.11306000518800172,41,0.07512852750834856,2.262378897737466e-5,0.9062232419907286,0.0811154496632038,8.545193097467052
2022,VA,Both,40,80,50,0.00438388707876449,0.08012080638078656,6.916956141431196e-4,0.07872171994263003,0.08151989281894309,8.651275640757481,8.502797986982584,8.80503095035385,0.9971016990182945,0.05111064284013219,41,0.07512852750834856,2.262378897737466e-5,0.9792901903691904,0.08001741723571446,8.662453807001539
2022,VT,Both,40,80,50,0.004517231793459886,0.07184253881895179,0.0012380082641749574,0.06933843074407464,0.07434664689382894,9.648144288256914,9.323180123372573,9.996580152186075,0.988551524420207,0.09147867491073303,41,0.07512852750834856,2.262378897737466e-5,0.9365525876552404,0.07205102629828816,9.62022633363119
2022,WA,Both,40,80,50,0.004100665285191386,0.07891030365772331,8.411540254408833e-4,0.07720890904811166,0.08061169826733496,8.783988255405779,8.598592951872082,8.977554392434431,0.9955880770426584,0.06215439579027452,41,0.07512852750834856,2.262378897737466e-5,0.9696742482035515,0.07879561845286764,8.7967731476663
2022,WI,Both,40,80,50,0.00420683111776277,0.07800061768155735,9.639958617093399e-4,0.07605075200512486,0.07995048335798983,8.886431943266965,8.669705941067031,9.114271223948396,0.9940783941456407,0.07123140176077063,41,0.07512852750834856,2.262378897737466e-5,0.9605449419011637,0.0778872991969083,8.899360841972287
2022,WV,Both,40,80,50,0.008406152981557622,0.0655535451557584,9.200272935415573e-4,0.06369261430292589,0.0674144760085909,10.573755834455543,10.28187448155222,10.882693199925752,0.9923765743904851,0.06798248455229669,41,0.07512852750834856,2.262378897737466e-5,0.9639351685463428,0.06589886528047631,10.518347738004257
2022,WY,Both,40,80,50,0.004669180286309325,0.07778835568729839,9.426160483670547e-4,0.07588173476518542,0.07969497660941136,8.910680453850052,8.697501524557698,9.13457214314981,0.9943058998722261,0.06965160859542013,41,0.07512852750834856,2.262378897737466e-5,0.9622102267373207,0.07768784138349819,8.92220929576733
