year,population,sex,window,age_min,age_max,centered_age,mortality_at_center,beta,beta_se,beta_ci_low,beta_ci_high,doubling_time,doubling_ci_low,doubling_ci_high,r_squared,rmse_log,n_ages
2006,Total,Female,30–80,30,80,50,0.0032527673282535976,0.08456389608968466,4.733228916138602e-4,0.08361271812753104,0.08551507405183828,8.196727121286187,8.105555520419326,8.289973057719717,0.9984672372083662,0.04876987023174499,51
2007,Total,Both,30–80,30,80,50,0.004291614237080537,0.07976136005127647,5.555016120946111e-4,0.07864503776742576,0.08087768233512718,8.690262805377682,8.570314585521874,8.813616220895785,0.9976288957686494,0.05723733632025754,51
2007,Total,Male,30–80,30,80,50,0.005442645805983526,0.0779137107107452,6.624573477482788e-4,0.07658245282905594,0.07924496859243445,8.89634409960598,8.746891984081376,9.050992165361412,0.9964702132607964,0.06825775692697017,51
2007,Total,Female,30–80,30,80,50,0.0031816106639034674,0.084393660769431,4.97489246574367e-4,0.08339391869877708,0.08539340284008493,8.213261212280727,8.117104571391687,8.31172334116624,0.998300172035027,0.05125990402533489,51
2008,Total,Both,30–80,30,80,50,0.004243819192743711,0.08024620835778169,5.774526489080501e-4,0.07908577381392139,0.081406642901642,8.637756160010879,8.5146267657472,8.764498937455315,0.9974690752450619,0.05949910991247382,51
2008,Total,Male,30–80,30,80,50,0.005368831917747907,0.07840287855209467,7.037474273256563e-4,0.07698864514894763,0.07981711195524172,8.840838415127637,8.684192694777467,9.003239103882581,0.9960676285851049,0.0725121715317257,51
2008,Total,Female,30–80,30,80,50,0.003156029756035915,0.08481789866143173,5.304254990428975e-4,0.0837519687134132,0.08588382860945026,8.172180536171808,8.070753153215557,8.276189696886911,0.998087337268818,0.05465356359107727,51
2009,Total,Both,30–80,30,80,50,0.004197009174369421,0.07931724098980121,5.685697695165227e-4,0.07817465726040053,0.08045982471920189,8.7389219785024,8.614823397626969,8.866648154926544,0.9974884819654121,0.05858384280225247,51
2009,Total,Male,30–80,30,80,50,0.005283556682253002,0.07773800912628322,6.622809002026125e-4,0.07640710582921238,0.07906891242335405,8.916451403250463,8.766367960756408,9.071763326689668,0.996456177863262,0.06823957626413446,51
2009,Total,Female,30–80,30,80,50,0.003150276963548586,0.08330386547660214,5.531029206771408e-4,0.0821923635436255,0.08441536740957878,8.320708488066884,8.211149247231642,8.433230907054297,0.9978445370635678,0.05699018184869344,51
2010,Total,Both,30–80,30,80,50,0.004095487498318475,0.08005725125800722,6.432993172464244e-4,0.07876449288000666,0.08135000963600779,8.658143636809134,8.520554375609304,8.800249391764849,0.9968460919888574,0.06628376691291125,51
2010,Total,Male,30–80,30,80,50,0.005152056803840161,0.07852304946904415,7.782489389972032e-4,0.07695909967291327,0.08008699926517503,8.827308481354919,8.65492760272956,9.006695550050818,0.9952098017822302,0.08018859944312778,51
2010,Total,Female,30–80,30,80,50,0.003076643807104224,0.08394369140785567,5.335256591355813e-4,0.08287153145488375,0.08501585136082758,8.257287342680272,8.153152258842448,8.364116945724634,0.9980245238603443,0.054972995437912966,51
2011,Total,Both,30–80,30,80,50,0.004106443414840215,0.07933650297892099,6.905636198221304e-4,0.0779487634288641,0.08072424252897788,8.736800268901547,8.586604950936811,8.892343509624885,0.9963013088846341,0.07115374878797258,51
2011,Total,Male,30–80,30,80,50,0.005144350808506966,0.0778710928407191,8.03081954902613e-4,0.07625723923076146,0.07948494645067673,8.901212956876547,8.72048370807003,9.08959185451781,0.9948155125849998,0.08274732412056791,51
2011,Total,Female,30–80,30,80,50,0.003104996561511406,0.0830006799283265,6.097308751636917e-4,0.08177537986028441,0.0842259799963686,8.35110243866072,8.22961253273432,8.476233088054219,0.9973626833957399,0.06282496829306276,51
2012,Total,Both,30–80,30,80,50,0.0040769965850353095,0.07913158731133141,7.058118411665201e-4,0.07771320531325057,0.08054996930941224,8.759424701451536,8.605182429026092,8.91929727728988,0.9961168471052614,0.07272488297439492,51
2012,Total,Male,30–80,30,80,50,0.005117879778037407,0.07753221833882455,8.381275683165229e-4,0.07584793793198032,0.07921649874566879,8.940117997537666,8.750035554908232,9.138642387108176,0.9943065929998618,0.08635832635323117,51
2012,Total,Female,30–80,30,80,50,0.0030693776194024363,0.08302414236170223,5.927589886788025e-4,0.08183294857646754,0.08421533614693692,8.34874243614811,8.230652661061146,8.470270137122634,0.9975085040381613,0.06107623245940438,51
2013,Total,Both,30–80,30,80,50,0.004099656707228396,0.078790310569974,7.151699464916537e-4,0.07735312275516533,0.08022749838478267,8.797365761673936,8.63977058384036,8.96081704101157,0.9959791376237992,0.0736891160389856,51
2013,Total,Male,30–80,30,80,50,0.005143338732957498,0.07723886318627031,8.601352398791922e-4,0.07551035670762686,0.07896736966491376,8.974072791417735,8.777640479874306,9.17949816134208,0.9939601412089754,0.08862593543200328,51
2013,Total,Female,30–80,30,80,50,0.0030877008809049237,0.08260850678435076,5.778492317856632e-4,0.08144727527736013,0.08376973829134139,8.390748211554092,8.274434117834534,8.510378993029606,0.9976081408536928,0.05953997270575934,51
2014,Total,Both,30–80,30,80,50,0.004134281392740734,0.07801133074956947,7.240621851322005e-4,0.0765562733121861,0.07946638818695283,8.885211595544673,8.722520255095091,9.054087282088368,0.9957965772563248,0.07460534750011462,51
2014,Total,Male,30–80,30,80,50,0.005177967462087575,0.07652665946553402,9.003933379918012e-4,0.07471725130982956,0.07833606762123849,9.057590980723836,8.84837855164457,9.2769362952830825,0.993262494218951,0.09277401754574674,51
2014,Total,Female,30–80,30,80,50,0.0031212958714015135,0.0817372156107579,5.529779569782465e-4,0.0806259648017361,0.0828484664197797,8.480190759871153,8.366445518108703,8.597071455385795,0.9977623140396104,0.056977305937794674,51
2015,Total,Both,30–80,30,80,50,0.004228617914984572,0.07680335345586192,8.607689794827602e-4,0.07507357342980436,0.07853313348191948,9.024959840565941,8.826175014645596,9.232905120841956,0.9938829200577118,0.0886912341926893,51
2015,Total,Male,30–80,30,80,50,0.005311612114003694,0.0751353452430803,0.0010124854268841505,0.07310067960125968,0.07717001088490091,9.225314375244475,8.982079600763235,9.482089418878683,0.9911806237070775,0.10432367366029796,51
2015,Total,Female,30–80,30,80,50,0.0031765361660410223,0.08079553061280244,6.829683904893256e-4,0.07942305424753307,0.0821680069780718,8.579028756946029,8.435730718708141,8.727279341331485,0.9965109700547355,0.07037115754739633,51
2016,Total,Both,30–80,30,80,50,0.004384397707534539,0.07444477109266155,9.584651831586095e-4,0.07251866319493547,0.07637087899038764,9.310891421738454,9.076066554729424,9.558190264714547,0.9919431155914322,0.09875757845750953,51
2016,Total,Male,30–80,30,80,50,0.005530009135062796,0.07260171043439123,0.0010995535066764329,0.07039207493547565,0.07481134593330681,9.547256895363768,9.26526814766674,9.846949123112413,0.9888857229646693,0.11329492569148217,51
2016,Total,Female,30–80,30,80,50,0.0032690481069317595,0.07878913275983557,7.58116937481692e-4,0.07726563973542411,0.08031262578424703,8.797497272533652,8.630612855592913,8.970962810033615,0.9954838324091042,0.07811425417309643,51
2017,Total,Both,30–80,30,80,50,0.004421380592251377,0.07374617428274566,0.0010237932300133355,0.0716887847597703,0.07580356380572102,9.39909340791554,9.143991994049657,9.668837083550617,0.9906446616393754,0.1054887981471702,51
2017,Total,Male,30–80,30,80,50,0.0055937646006505365,0.07175334323702778,0.001153055761620794,0.06943619093144544,0.07407049554261012,9.66013776208621,9.357939021228802,9.982505826742305,0.9875045607267592,0.1188076487753911,51
2017,Total,Female,30–80,30,80,50,0.0032772698083316375,0.07837768304075872,8.171334216854027e-4,0.07673559195110904,0.0800197741304084,8.843680416011892,8.662198663924269,9.032929347851697,0.9947022642417505,0.08419514805577993,51
2018,Total,Both,30–80,30,80,50,0.004385157399770728,0.07378588766324358,9.736028527795163e-4,0.07182935947949948,0.07574241584698768,9.394034584546123,9.151374072358852,9.649914541668348,0.99154090739762,0.10031732170277165,51
2018,Total,Male,30–80,30,80,50,0.005561181193035645,0.07194824632499773,0.001064812040634778,0.06980842641594102,0.07408806623405444,9.633969081455122,9.355719696748428,9.92927668115525,0.9893814473824686,0.10971526195551749,51
2018,Total,Female,30–80,30,80,50,0.003239739180535288,0.07815666093481662,8.360098594203168e-4,0.07647663622332965,0.07983668564630358,8.86868978624914,8.682063577022223,9.063515536114762,0.9944248206803011,0.08614012353674698,51
2019,Total,Both,30–80,30,80,50,0.004396140916153152,0.07295259142970786,9.660981522271086e-4,0.07101114450635596,0.07489403835305977,9.501337333956322,9.255038128567238,9.76110419538308,0.9914799708393692,0.0995440582951619,51
2019,Total,Male,30–80,30,80,50,0.005594488942060982,0.07099241835610078,0.0010448798225947181,0.06889265373883843,0.07309218297336312,9.763678947843298,9.483191667877096,10.061264052732833,0.9894968578433851,0.10766150181742216,51
2019,Total,Female,30–80,30,80,50,0.003226794640839444,0.07758101978980776,8.378925192634373e-4,0.07589721173172012,0.0792648278478954,8.934494318815435,8.744700510673592,9.132709420341651,0.9943168835915022,0.08633410755456289,51
2019,Hispanic,Both,30–80,30,80,50,0.0032688712605449485,0.07421389297586792,0.0010514592363608454,0.07210090653162635,0.07632687942010949,9.33985744131945,9.081298565146435,9.613570950816037,0.9902599819357566,0.10833942625602458,51
2019,Hispanic,Male,30–80,30,80,50,0.00432186693011171,0.07213093689761658,0.0011658672459183045,0.0697880389504391,0.07447383484479407,9.609568520422876,9.307257804093034,9.932177361398463,0.9873605864647804,0.12012770837473823,51
2019,Hispanic,Female,30–80,30,80,50,0.002196984033209302,0.08156203507414096,8.217037004229558e-4,0.07991075966551353,0.0832133104827684,8.498404679700124,8.32976330996326,8.674015657732276,0.9950512455378279,0.0846660568263095,51
2019,American Indian or Alaska Native non-Hispanic,Both,30–80,30,80,50,0.009947342338502632,0.052340241258325385,5.403612874335501e-4,0.05125434459599565,0.05342613792065512,13.243102513397211,12.973933874639423,13.52367659802441,0.9948044584993186,0.05567731950706522,51
2019,American Indian or Alaska Native non-Hispanic,Male,30–80,30,80,50,0.01217663012773549,0.05157248802590512,5.411292574284139e-4,0.05048504807009084,0.052659927981719395,13.440250937898789,13.162706580240055,13.729751818748701,0.9946343124290773,0.05575644899278198,51
2019,American Indian or Alaska Native non-Hispanic,Female,30–80,30,80,50,0.007839353425301374,0.054533505274116774,6.986015941671869e-4,0.05312961280985939,0.05593739773837416,12.710482795407865,12.391480629861919,13.046343534265628,0.9920228078337544,0.0719819592394001,51
2019,Asian non-Hispanic,Both,30–80,30,80,50,0.0017672537899799789,0.08465305905250521,0.001192973917314503,0.08225568820972892,0.0870504298952815,8.188093712361034,7.962593423074144,8.426738571472583,0.9903624459264925,0.12292070417069402,51
2019,Asian non-Hispanic,Male,30–80,30,80,50,0.0023689965212906885,0.08315953245365507,0.0010333700532875157,0.08108289758377756,0.08523616732353258,8.335150043637357,8.132078228352913,8.548623707530464,0.9924905157484787,0.1064755672990311,51
2019,Asian non-Hispanic,Female,30–80,30,80,50,0.0012052321399012864,0.09077358986476917,0.0010006288868132523,0.08876275083227307,0.09278442889726528,7.636000532672201,7.470511903753013,7.8089871490094165,0.9940810465572366,0.10310200884986892,51
2019,Black non-Hispanic,Both,30–80,30,80,50,0.006590654117128755,0.06883970188497222,6.29094439211681e-4,0.06757548927811673,0.07010391449182772,10.06900322895297,9.887424769136794,10.257375684061977,0.9959245436488863,0.06482013591029885,51
2019,Black non-Hispanic,Male,30–80,30,80,50,0.008585696690624168,0.06752076340013909,8.071424868987328e-4,0.06589874984563249,0.06914277695464568,10.265689332513048,10.024867543497946,10.518366162994583,0.9930466918176201,0.08316571000899894,51
2019,Black non-Hispanic,Female,30–80,30,80,50,0.004832465501876582,0.07323970060636328,3.7737769829741607e-4,0.07248133172881997,0.0739980694839066,9.464090852655978,9.367098160725583,9.563113204835565,0.9987007557586852,0.03888394518922663,51
2019,White non-Hispanic,Both,30–80,30,80,50,0.0045391363633242535,0.07164669049332915,0.0010210336068772737,0.06959484664067184,0.07369853434598647,9.674517773078193,9.405169135465897,9.959748659821948,0.9901466612716939,0.10520445427828323,51
2019,White non-Hispanic,Male,30–80,30,80,50,0.005718838479070045,0.06981714971050797,0.0010836201623057578,0.06763953346588435,0.07199476595513159,9.928036068989247,9.627744063949411,10.247663534071403,0.9883337937529658,0.11165319833985128,51
2019,White non-Hispanic,Female,30–80,30,80,50,0.003370258740684403,0.07586567205733784,9.50140726175137e-4,0.07395629278222829,0.07777505133244739,9.13650616626816,8.912204732557568,9.372389481460173,0.9923729560442524,0.09789984963427546,51
2020,Total,Both,30–80,30,80,50,0.005316065692064949,0.07119264572165691,9.609885636604326e-4,0.06926146690096051,0.07312382454235332,9.736218868307754,9.479088175406833,10.007688424374576,0.991150840832424,0.09901758054445618,51
2020,Total,Male,30–80,30,80,50,0.006868108246886146,0.06899960855972695,0.0010298738224136593,0.06692999962883682,0.07106921749061708,10.045668302015773,9.753128077587995,10.356300379558085,0.9892016918886427,0.10611532542389839,51
2020,Total,Female,30–80,30,80,50,0.003797756201530368,0.07648717806041226,8.272882970844542e-4,0.07482467998462453,0.0781496761362,9.062266358061652,8.869482444839846,9.263617040559048,0.9943003242960018,0.08524147808588403,51
2020,Hispanic,Both,30–80,30,80,50,0.004713897589672109,0.07534747593951738,8.348566375503539e-4,0.0736697687141432,0.07702518316489156,9.199341741936328,8.99896828646407,9.40884154597426,0.9940203228641226,0.08602129877263144,51
2020,Hispanic,Male,30–80,30,80,50,0.006443772514977704,0.07329740147572503,8.611509271383886e-4,0.07156685389711684,0.07502794905433322,9.456640571214587,9.238519635635873,9.685310207381766,0.9932818457951791,0.08873058901353224,51
2020,Hispanic,Female,30–80,30,80,50,0.002958767316372086,0.08345228034425098,8.393787533994744e-4,0.08176548558684699,0.08513907510165497,8.30591060784232,8.141352014129074,8.477258779607208,0.9950672620367547,0.08648724497350617,51
2020,American Indian or Alaska Native non-Hispanic,Both,30–80,30,80,50,0.013989771980933843,0.05011235927731158,6.078081640919154e-4,0.04889092304182748,0.051333795512795675,13.831860853411634,13.502745581849068,14.177420621961657,0.9928431799748956,0.06262685750838479,51
2020,American Indian or Alaska Native non-Hispanic,Male,30–80,30,80,50,0.01721143918863647,0.049834440409306506,5.390507232331384e-4,0.04875117742434058,0.05091770339427243,13.9089989747432,13.6130880686562,14.218060305018795,0.9942994941884209,0.05554228262818847,51
2020,American Indian or Alaska Native non-Hispanic,Female,30–80,30,80,50,0.010946390658559174,0.051758968772932644,8.946421318916187e-4,0.04996111809859074,0.05355681944727455,13.391827484059664,12.942276776579922,13.873732353069517,0.9855718111843913,0.09218142931443266,51
2020,Asian non-Hispanic,Both,30–80,30,80,50,0.002182836447787523,0.08632805767028806,8.615720261023575e-4,0.08459666386162949,0.08805945147894663,8.029222471415675,7.871354737267059,8.19355219129789,0.9951430811432104,0.08877397787595859,51
2020,Asian non-Hispanic,Male,30–80,30,80,50,0.003036240676294093,0.08478646521008501,6.369028475499979e-4,0.08350656101919143,0.08606636940097859,8.175210263129335,8.053635646353454,8.300511625675096,0.9972426604480972,0.06562469252085651,51
2020,Asian non-Hispanic,Female,30–80,30,80,50,0.001396219684532077,0.09318647446909055,8.367495158436367e-4,0.0915049633623713,0.0948679855758098,7.43828097917642,7.306439325688491,7.57496812293115,0.9960647815873632,0.08621633567104373,51
2020,Black non-Hispanic,Both,30–80,30,80,50,0.00847681614809963,0.0681451315624079,6.607751137893997e-4,0.06681725425642546,0.06947300886839033,10.171631702334526,9.977215494913187,10.373775281154852,0.9954139636112862,0.06808442423309975,51
2020,Black non-Hispanic,Male,30–80,30,80,50,0.0111781408038696,0.06674410437286687,8.325756149373355e-4,0.06507098103405115,0.0684172277116826,10.385144681658605,10.131178998964128,10.652170438266893,0.9924330847797587,0.08578626856639472,51
2020,Black non-Hispanic,Female,30–80,30,80,50,0.006084943703845745,0.07300036293940934,3.8159223970786954e-4,0.07223352462381172,0.07376720125500696,9.495119649408604,9.396414243286717,9.595920788440246,0.998662899578975,0.03931819977804084,51
2020,White non-Hispanic,Both,30–80,30,80,50,0.005201688404846404,0.0703895472508928,0.0010968144415095928,0.06818541610950939,0.07259367839227622,9.847302726487612,9.54831324036742,10.165622212332242,0.9882426445738203,0.11301270005838929,51
2020,White non-Hispanic,Male,30–80,30,80,50,0.006617806293184531,0.06839329881102793,0.0011871998905167522,0.06600753130952292,0.07077906631253295,10.13472361488404,9.79310997829889,10.501031727874132,0.9854503871562862,0.12232576455836981,51
2020,White non-Hispanic,Female,30–80,30,80,50,0.0037947100444416086,0.07510442818971273,9.705804845804662e-4,0.07315397368225893,0.07705488269716654,9.22911201466131,8.99549978272089,9.475181533823434,0.9918831297209729,0.10000590531562492,51
2021,Total,Both,30–80,30,80,50,0.00589369530915604,0.06808836046009505,8.594705220975428e-4,0.06636118978184528,0.06981553113834481,10.180112663546689,9.928266236153403,10.445068613727184,0.9922529794101674,0.08855744476627352,51
2021,Total,Male,30–80,30,80,50,0.007532394782957661,0.06576368516076014,9.451606282265044e-4,0.06386431376716664,0.06766305655435365,10.539968659991276,10.244100929776074,10.853435035519007,0.9899801429606859,0.09738671423558798,51
2021,Total,Female,30–80,30,80,50,0.004263395639706123,0.07344853617159056,7.248913549660035e-4,0.07199181245504181,0.0749052598881393,9.437181687877537,9.25365163401162,9.628139046961888,0.9952498453387608,0.07469078284649469,51
2021,Hispanic,Both,30–80,30,80,50,0.005200134742390465,0.06924138262870601,8.486553048872818e-4,0.06753594594314616,0.07094681931426586,10.010591271361776,9.769954273631102,10.263381535270979,0.992692947722681,0.08744307495822526,51
2021,Hispanic,Male,30–80,30,80,50,0.006981509952035271,0.06610665399603624,9.238773447060463e-4,0.06425005296197026,0.06796325503010223,10.485286104504796,10.198852015739051,10.788274073022485,0.9905202318876672,0.0951937440797203,51
2021,Hispanic,Female,30–80,30,80,50,0.0033369907457629117,0.07872567655205842,7.278410628253127e-4,0.07726302517563885,0.08018832792847799,8.804588425500445,8.643990945642125,8.971266384978357,0.9958291820587077,0.07499471251494907,51
2021,American Indian or Alaska Native non-Hispanic,Both,30–80,30,80,50,0.015931635881486605,0.04572328740398027,6.361874073874051e-4,0.04444482094392108,0.04700175386403945,15.159609466304603,14.74726203973135,15.595679447882896,0.9906029628395452,0.06555097556250432,51
2021,American Indian or Alaska Native non-Hispanic,Male,30–80,30,80,50,0.019519843762337178,0.04420998503877443,6.61682650458541e-4,0.042880283969574905,0.04553968610797395,15.678521038901497,15.220728112102115,16.164705929927095,0.98914289903282,0.06817793427955803,51
2021,American Indian or Alaska Native non-Hispanic,Female,30–80,30,80,50,0.012464765792894943,0.04898351236707406,7.373369729392955e-4,0.04750177824483542,0.0504652464893127,14.150622261744298,13.735139106211179,14.592025944529919,0.9890192250451217,0.07597314460052224,51
2021,Asian non-Hispanic,Both,30–80,30,80,50,0.002290828074992996,0.08371689130856844,0.0010347813037625794,0.08163742042468285,0.08579636219245403,8.279657423077314,8.078981006270556,8.490557111605822,0.9925693314006424,0.10662097861074399,51
2021,Asian non-Hispanic,Male,30–80,30,80,50,0.0031321464365796532,0.08154123168776607,8.066337720921195e-4,0.0799202404339376,0.08316222294159455,8.500572853916562,8.334880382487464,8.672986677672768,0.9952278195740953,0.08311329345458529,51
2021,Asian non-Hispanic,Female,30–80,30,80,50,0.0014944245213223254,0.09131987683551107,9.601028270618363e-4,0.08939047796914983,0.09324927570187232,7.590321018593455,7.433271468788769,7.754150065056842,0.9946129000843926,0.09892631671644699,51
2021,Black non-Hispanic,Both,30–80,30,80,50,0.009083400709013359,0.06337200433034355,5.479847214769966e-4,0.062270787803738216,0.06447322085694888,10.937750634282134,10.750931492904288,11.131177314547072,0.9963495213731528,0.05646281688233788,51
2021,Black non-Hispanic,Male,30–80,30,80,50,0.011743380590698509,0.061653593062263146,6.786040400332413e-4,0.06028988718759649,0.06301729893692981,11.242608031943007,10.999315937893089,11.496906245705288,0.9940987811646004,0.0699214670524715,51
2021,Black non-Hispanic,Female,30–80,30,80,50,0.0066850151988825535,0.0682747348174593,3.5787975773009446e-4,0.06755554851845509,0.0689939211164635,10.152323292256755,10.04649640639927,10.260403412616634,0.9986554839324971,0.036874931790334624,51
2021,White non-Hispanic,Both,30–80,30,80,50,0.005814563895660604,0.06815177835868959,9.074389469179018e-4,0.06632821152175673,0.06997534519562244,10.170639670058831,9.90559144256008,10.450261881892922,0.9913876822807508,0.09349997743299823,51
2021,White non-Hispanic,Male,30–80,30,80,50,0.007331918785176554,0.06616954779657896,0.001006175797799328,0.06414756182912268,0.06819153376403525,10.475319896258709,10.164710225736506,10.805510931286243,0.9887969927485812,0.1036735470825869,51
2021,White non-Hispanic,Female,30–80,30,80,50,0.004285165952387161,0.07272739543312409,8.005505893957626e-4,0.07111862879260515,0.07433616207364303,9.530757652352934,9.324495120870797,9.746351867684183,0.9940978977449869,0.08248649928098054,51
2022,Total,Both,30–80,30,80,50,0.005233843165936192,0.06895769431050827,0.0010542035227970828,0.06683919301620084,0.0710761956048157,10.051774315985483,9.752170535601678,10.370370276492366,0.9886777097107083,0.10862218987414939,51
2022,Total,Male,30–80,30,80,50,0.006673111806614586,0.06639998451165506,0.001167078623031392,0.06405465221102828,0.06874531681228184,10.438965997624269,10.082827641229368,10.821184045717233,0.9850880173790962,0.1202525252928584,51
2022,Total,Female,30–80,30,80,50,0.0037848890403495987,0.07483458119289164,8.535693943721465e-4,0.07311926927478998,0.0765498931109933,9.262391390596646,9.054841912776004,9.479678714444267,0.9936655441294883,0.08794940902896266,51
2022,Hispanic,Both,30–80,30,80,50,0.004195555750328222,0.06797594367158206,0.0013506639474340145,0.06526168284913544,0.07069020449402869,10.196948260237562,9.805420503748811,10.621043624668465,0.9810216352210666,0.13916864493592224,51
2022,Hispanic,Male,30–80,30,80,50,0.0056337079077516585,0.06438834153649595,0.0015108379950200897,0.06135219891438959,0.0674244841586023,10.765103806363186,10.280348292015974,11.297837613402542,0.9737302429097033,0.15567253193076258,51
2022,Hispanic,Female,30–80,30,80,50,0.0026655837138279998,0.07873371806749066,0.0010130806152865877,0.07669785634979508,0.08076957978518624,8.80368916359035,8.581785152323818,9.03737357923951,0.99195263858387694,0.10438500021277325,51
2022,American Indian or Alaska Native non-Hispanic,Both,30–80,30,80,50,0.013765702987150182,0.04328651915059244,5.474555741177284e-4,0.04218636598541708,0.044386672315767796,16.013003451455823,15.616110521394361,16.430597051178843,0.9922232539444009,0.056408295014703326,51
2022,American Indian or Alaska Native non-Hispanic,Male,30–80,30,80,50,0.016749857217960105,0.0409732644300053,4.982539621203324e-4,0.03997198560592675,0.04197454325408385,16.91706019040904,16.513513354132964,17.340824331157833,0.9928061574086383,0.05133869818171673,51
2022,American Indian or Alaska Native non-Hispanic,Female,30–80,30,80,50,0.01082597683021328,0.04752222546260718,7.342797267463853e-4,0.046046635106611625,0.04899781581860274,14.5857474857811,14.146491409455475,15.053155978826767,0.9884368925557464,0.07565813448219404,51
2022,Asian non-Hispanic,Both,30–80,30,80,50,0.0020505272583852324,0.0823608632794177,0.00129975384928222,0.07974891012953675,0.08497281642929866,8.4159776010163,8.157281465851801,8.6916194771071,0.98794384605786,0.13392301045607974,51
2022,Asian non-Hispanic,Male,30–80,30,80,50,0.002760290594378614,0.08057323416830714,0.0010903047782053672,0.07838218468510194,0.08276428365151234,8.602697753351315,8.37495535487885,8.843172505903517,0.9911073537469405,0.11234196251278494,51
2022,Asian non-Hispanic,Female,30–80,30,80,50,0.0013667381272318064,0.08947303644732364,0.0012322013803435278,0.08699683506622882,0.09194923782841846,7.746995162816775,7.538367874820127,7.967498818000301,0.9907921619598022,0.12696259252078643,51
2022,Black non-Hispanic,Both,30–80,30,80,50,0.007979514997017058,0.06388478275983298,7.201441419616423e-4,0.06243759892498318,0.06533196659468278,10.849957542561384,10.60961756838281,11.10143875636121,0.9938120845174538,0.07420164326274092,51
2022,Black non-Hispanic,Male,30–80,30,80,50,0.01043261442257158,0.06226056735175066,8.552080573085123e-4,0.06054196241719007,0.06397917228631125,11.133004565215469,10.833950421522545,11.449037211306774,0.9908395494796224,0.08811825228623178,51
2022,Black non-Hispanic,Female,30–80,30,80,50,0.005754916917956045,0.06907473091541347,5.163669621322478e-4,0.06803705265504086,0.07011240917578608,10.034743116245352,9.886226827865581,10.18778964565553,0.9972692182847307,0.05320501116961542,51
2022,White non-Hispanic,Both,30–80,30,80,50,0.005276312868772984,0.06909814683960681,9.997696227058597e-4,0.06708903456298307,0.07110725911623056,10.031342550602757,9.747910258036248,10.331750711201842,0.9898461474896164,0.10301347267349797,51
2022,White non-Hispanic,Male,30–80,30,80,50,0.006616276261453898,0.06689437929596681,0.0011218433657997884,0.06463995064811784,0.06914880794381578,10.36181496644422,10.023993199176124,10.72320095560172,0.9864063176750927,0.11559161058923434,51
2022,White non-Hispanic,Female,30–80,30,80,50,0.003909514969487295,0.07409114419827824,8.345858577126973e-4,0.07241398112536053,0.07576830727119595,9.355331032612842,9.14824687951623,9.572007639795322,0.9938210637245327,0.08599339837360603,51
2023,Total,Both,30–80,30,80,50,0.004788883640442987,0.06881940557022734,0.001065872094533954,0.06667745540310482,0.07096135573734985,10.071972793380459,9.767952899962898,10.395525389645703,0.988382584702718,0.10982448695185182,51
2023,Total,Male,30–80,30,80,50,0.006147429140489584,0.06588679876318247,0.0011480130829436234,0.06357978009979857,0.06819381742656637,10.520274069640728,10.164369831713143,10.90200657303219,0.9853418264570911,0.11828806523302857,51
2023,Total,Female,30–80,30,80,50,0.003429791755211276,0.07522093165383241,9.030336498210041e-4,0.07340621759285769,0.07703564571480713,9.214817808290604,8.997746096995646,9.442622209530484,0.9929875410683734,0.09304606791044076,51
2023,Hispanic,Both,30–80,30,80,50,0.003788585320453506,0.06595020227537307,0.0014210126738536048,0.06309457039435006,0.06880583415639609,10.510160039627024,10.073959411412954,10.985845156368871,0.977757135660634,0.1464171814407886,51
2023,Hispanic,Male,30–80,30,80,50,0.005099115877988374,0.061840340778808615,0.0015481469830207317,0.05872922293829381,0.06495145861932342,11.20865719416398,10.671772355759385,11.802423834012378,0.9702052108686199,0.15951674596627025,51
2023,Hispanic,Female,30–80,30,80,50,0.0024019390722497835,0.07722142393999742,0.001107409399262286,0.07499600143387576,0.07944684644611909,8.976099444870822,8.724665755361835,9.242455161707463,0.9900234050263959,0.11410437494643003,51
2023,American Indian or Alaska Native non-Hispanic,Both,30–80,30,80,50,0.01200727240210544,0.04307692553598474,3.6735100992075646e-4,0.042338706043113565,0.04381514502885591,16.09091577301444,15.819807970587576,16.371477669962623,0.9964492154063371,0.03785082319228174,51
2023,American Indian or Alaska Native non-Hispanic,Male,30–80,30,80,50,0.01500045497474876,0.04106009340944232,3.6559077153765966e-4,0.04032541124803726,0.041794775570847376,16.88128601286978,16.584541275618864,17.188843439102744,0.9961304285555582,0.037669453140163914,51
2023,American Indian or Alaska Native non-Hispanic,Female,30–80,30,80,50,0.009105519298449511,0.04725192045922244,6.665111893274797e-4,0.045912516077880376,0.048591324840564505,14.669185375399056,14.264833956148884,15.09712905701302,0.9903448618182659,0.06867545345350744,51
2023,Asian non-Hispanic,Both,30–80,30,80,50,0.0018778453846582356,0.0817005385087323,0.001131676862085862,0.07942634871025242,0.08397472830721217,8.483997697100374,8.254235465033524,8.72691734941195,0.9906861931912576,0.1166048266121505,51
2023,Asian non-Hispanic,Male,30–80,30,80,50,0.002540573660506464,0.07904820516461508,9.205019847586316e-4,0.07719838717031582,0.08089802315891434,8.768664375319982,8.568159684178461,8.978778002585951,0.9933993699564837,0.09484595640763127,51
2023,Asian non-Hispanic,Female,30–80,30,80,50,0.0012406773881991052,0.09023157900729402,0.0010039834376630778,0.08821399875247841,0.09224915926210962,7.681869121495852,7.513859054156694,7.857564449661353,0.9939701652379689,0.10344765241059753,51
