age,cause,mx_2005,mx_2023,from_year,to_year,change,age_band
64,Homicide,2.9076316756158555e-5,3.481989833238746e-5,2005,2023,5.743581576228906e-6,60–69
64,Other causes,0.0026108822075456488,0.0030386965068829722,2005,2023,4.278142993373235e-4,60–69
64,Other unintentional injury,2.3645887009052474e-4,2.2789023115472897e-4,2005,2023,-8.568638935795768e-6,60–69
64,Stroke,5.165322153152872e-4,4.6634650042411347e-4,2005,2023,-5.018571489117372e-5,60–69
64,Suicide,1.0775340915517581e-4,1.4696398468566293e-4,2005,2023,3.921057553048712e-5,60–69
65,Alcohol-induced,1.8912131698932896e-4,3.455686755868858e-4,2005,2023,1.5644735859755683e-4,60–69
65,Alzheimer disease,5.480475219168203e-5,8.151125539973154e-5,2005,2023,2.6706503208049514e-5,60–69
65,Cancer,0.005246431974152904,0.0038822785955057765,2005,2023,-0.0013641533786471279,60–69
65,Chronic lower respiratory disease,8.979893412391177e-4,7.421428972173162e-4,2005,2023,-1.558464440218015e-4,60–69
65,Diabetes,5.947663270638279e-4,5.403171241167833e-4,2005,2023,-5.444920294704462e-5,60–69
65,Drug overdose,4.357427018518981e-5,3.4800913233538075e-4,2005,2023,3.0443486215019094e-4,60–69
65,Heart disease,0.0033866641538777935,0.0028380071528247845,2005,2023,-5.48657001053009e-4,60–69
65,Homicide,2.8750033936620076e-5,3.001761800648796e-5,2005,2023,1.2675840698678827e-6,60–69
65,Other causes,0.00285793306101214,0.003309991487983709,2005,2023,4.520584269715692e-4,60–69
65,Other unintentional injury,2.2595729797062343e-4,2.1915301601484706e-4,2005,2023,-6.804281955776365e-6,60–69
65,Stroke,5.84434283617855e-4,5.068828666624024e-4,2005,2023,-7.755141695545262e-5,60–69
65,Suicide,1.0017589949791059e-4,1.439869481612024e-4,2005,2023,4.3811048663291825e-5,60–69
66,Alcohol-induced,1.6134441386577182e-4,3.4344575850394477e-4,2005,2023,1.8210134463817295e-4,60–69
66,Alzheimer disease,7.06174101267581e-5,1.0378579855520667e-4,2005,2023,3.316838842844858e-5,60–69
66,Cancer,0.005740587478847388,0.004229647326626684,2005,2023,-0.0015109401522207045,60–69
66,Chronic lower respiratory disease,0.0010508431824822878,8.317905304496998e-4,2005,2023,-2.1905265203258804e-4,60–69
66,Diabetes,6.191884172703823e-4,5.778412214245202e-4,2005,2023,-4.134719584586216e-5,60–69
66,Drug overdose,4.489583690177998e-5,3.2389191239934063e-4,2005,2023,2.789960754975607e-4,60–69
66,Heart disease,0.003589796292271491,0.003058672773362504,2005,2023,-5.311235189089871e-4,60–69
66,Homicide,2.244791845088999e-5,3.3091124177022417e-05,2005,2023,1.0643205726132425e-5,60–69
66,Other causes,0.003101554065964634,0.0036089380579728387,2005,2023,5.073839920082049e-4,60–69
66,Other unintentional injury,2.2401151954117303e-4,2.3514753392459866e-4,2005,2023,1.1136014383425626e-5,60–69
66,Stroke,6.397656758503648e-4,5.439980262434745e-4,2005,2023,-9.576764960689027e-5,60–69
66,Suicide,1.0335395786763933e-4,1.3411932905081053e-4,2005,2023,3.07653711831712e-5,60–69
67,Alcohol-induced,1.6054372346371797e-4,3.2435526096285855e-4,2005,2023,1.6381153749914058e-4,60–69
67,Alzheimer disease,8.626229917453502e-5,1.2002457834819948e-4,2005,2023,3.376227917366446e-5,60–69
67,Cancer,0.006148105756167276,0.0044950123816836635,2005,2023,-0.001653093374483613,60–69
67,Chronic lower respiratory disease,0.0011889820236223412,9.000530196920779e-4,2005,2023,-2.889290039302633e-4,60–69
67,Diabetes,7.107054981990859e-4,6.395182675664457e-4,2005,2023,-7.118723063264016e-5,60–69
67,Drug overdose,3.354644967898585e-5,2.875862435257733e-4,2005,2023,2.5403979384678747e-4,60–69
67,Heart disease,0.003975733521955237,0.00326325029754131,2005,2023,-7.124832244139274e-4,60–69
67,Homicide,1.8210929825735173e-5,2.4162497172941688e-5,2005,2023,5.951567347206515e-6,60–69
67,Other causes,0.0032985744734351364,0.0039715791548828715,2005,2023,6.730046814477351e-4,60–69
67,Other unintentional injury,2.5447378256487836e-4,2.3085690233712767e-4,2005,2023,-2.36168802277507e-5,60–69
67,Stroke,7.317918379973055e-4,6.106283252944503e-4,2005,2023,-1.2116351270285519e-4,60–69
67,Suicide,9.968087904612937e-5,1.4418707552114115e-4,2005,2023,4.450619647501178e-5,60–69
68,Alcohol-induced,1.5217227499417235e-4,3.0226941345976054e-4,2005,2023,1.500971384655882e-4,60–69
68,Alzheimer disease,1.1835621388435629e-4,1.6336683227456483e-4,2005,2023,4.501061839020854e-5,60–69
68,Cancer,0.006644856008078861,0.004803147963879468,2005,2023,-0.0018417080441993925,60–69
68,Chronic lower respiratory disease,0.0013295860390904958,9.921612941799695e-4,2005,2023,-3.374247449105263e-4,60–69
68,Diabetes,7.649602914690213e-4,6.771161051513161e-4,2005,2023,-8.78441863177052e-5,60–69
68,Drug overdose,2.6130592675766973e-5,2.544282113294387e-4,2005,2023,2.2829761865367175e-4,60–69
68,Heart disease,0.004358172966668115,0.003523667631905464,2005,2023,-8.345053347626509e-4,60–69
68,Homicide,1.8445124241717863e-5,2.5279726125681413e-5,2005,2023,6.83460188396355e-6,60–69
68,Other causes,0.0036880001192190325,0.004249984064247623,2005,2023,5.619839450285904e-4,60–69
68,Other unintentional injury,2.3568769864417267e-4,2.3485681045794346e-4,2005,2023,-8.308881862292123e-7,60–69
68,Stroke,8.151720185714755e-4,7.018521812527893e-4,2005,2023,-1.1331983731868614e-4,60–69
68,Suicide,1.1067074545030716e-4,1.353688560278424e-4,2005,2023,2.4698110577535247e-5,60–69
69,Alcohol-induced,1.4155566432941442e-4,2.92488376481373e-4,2005,2023,1.509327121519586e-4,60–69
69,Alzheimer disease,1.5911708133268762e-4,1.963084956904876e-4,2005,2023,3.7191414357799974e-5,60–69
69,Cancer,0.0071139703787804955,0.0051192517195148704,2005,2023,-0.001994718659265625,60–69
69,Chronic lower respiratory disease,0.001435778881055489,0.0010500812204823063,2005,2023,-3.856976605731827e-4,60–69
69,Diabetes,8.801995067701182e-4,7.127465066233651e-4,2005,2023,-1.6745300014675308e-4,60–69
69,Drug overdose,3.1397684945246054e-5,2.1577011379773418e-4,2005,2023,1.843724288524881e-4,60–69
69,Heart disease,0.00490123183636807,0.003759476923934639,2005,2023,-0.001141754912433431,60–69
69,Homicide,2.4479550974259632e-5,2.7641138761016927e-5,2005,2023,3.1615877867572948e-6,60–69
69,Other causes,0.004084359863640058,0.004720993679407157,2005,2023,6.36633815767099e-4,60–69
69,Other unintentional injury,2.479884946522824e-4,2.4764203910380473e-4,2005,2023,-3.464555484776564e-7,60–69
69,Stroke,9.089363709572924e-4,7.606954208006393e-4,2005,2023,-1.4824095015665312e-4,60–69
69,Suicide,1.1547962090031175e-4,1.4046211329577993e-4,2005,2023,2.4982492395468175e-5,60–69
20,COVID-19,0,2.0034062266864055e-6,2005,2023,2.0034062266864055e-6,20–29
21,COVID-19,0,2.238589840411583e-6,2005,2023,2.238589840411583e-6,20–29
22,COVID-19,0,2.2586027469276936e-6,2005,2023,2.2586027469276936e-6,20–29
23,COVID-19,0,3.692178901484995e-6,2005,2023,3.692178901484995e-6,20–29
24,COVID-19,0,3.4473033920187046e-6,2005,2023,3.4473033920187046e-6,20–29
25,COVID-19,0,3.880537050279602e-6,2005,2023,3.880537050279602e-6,20–29
26,COVID-19,0,4.997264574103548e-6,2005,2023,4.997264574103548e-6,20–29
27,COVID-19,0,4.921592868300138e-6,2005,2023,4.921592868300138e-6,20–29
28,COVID-19,0,2.88047606905876e-6,2005,2023,2.88047606905876e-6,20–29
29,COVID-19,0,6.439645773616499e-6,2005,2023,6.439645773616499e-6,20–29
30,COVID-19,0,5.834052353534544e-6,2005,2023,5.834052353534544e-6,30–39
31,COVID-19,0,6.322556374805927e-6,2005,2023,6.322556374805927e-6,30–39
32,COVID-19,0,4.804764469988723e-6,2005,2023,4.804764469988723e-6,30–39
33,Alzheimer disease,0,2.0461738485720992e-7,2005,2023,2.0461738485720992e-7,30–39
33,COVID-19,0,7.570843239716767e-6,2005,2023,7.570843239716767e-6,30–39
34,COVID-19,0,6.348776676495153e-6,2005,2023,6.348776676495153e-6,30–39
35,COVID-19,0,9.1990185776363e-6,2005,2023,9.1990185776363e-6,30–39
36,COVID-19,0,6.676347102702002e-6,2005,2023,6.676347102702002e-6,30–39
37,Alzheimer disease,0,4.31767189725997e-7,2005,2023,4.31767189725997e-7,30–39
37,COVID-19,0,9.498878173971934e-6,2005,2023,9.498878173971934e-6,30–39
38,COVID-19,0,1.1504688848799655e-5,2005,2023,1.1504688848799655e-5,30–39
39,COVID-19,0,9.066409452186779e-6,2005,2023,9.066409452186779e-6,30–39
40,COVID-19,0,1.0841859260533457e-5,2005,2023,1.0841859260533457e-5,40–49
41,COVID-19,0,1.5684082410318093e-5,2005,2023,1.5684082410318093e-5,40–49
42,COVID-19,0,1.2041204961956435e-5,2005,2023,1.2041204961956435e-5,40–49
43,COVID-19,0,1.4070418483242599e-5,2005,2023,1.4070418483242599e-5,40–49
44,Alzheimer disease,0,6.871151258861801e-7,2005,2023,6.871151258861801e-7,40–49
44,COVID-19,0,1.74069165224499e-5,2005,2023,1.74069165224499e-5,40–49
45,COVID-19,0,2.3794072336112e-5,2005,2023,2.3794072336112e-5,40–49
46,COVID-19,0,1.6725171003131546e-5,2005,2023,1.6725171003131546e-5,40–49
47,COVID-19,0,1.854798623549793e-5,2005,2023,1.854798623549793e-5,40–49
48,COVID-19,0,2.4012636115488605e-5,2005,2023,2.4012636115488605e-5,40–49
49,COVID-19,0,2.7787168858592375e-5,2005,2023,2.7787168858592375e-5,40–49
50,COVID-19,0,2.682429104189233e-5,2005,2023,2.682429104189233e-5,50–59
51,COVID-19,0,2.9364239119057758e-5,2005,2023,2.9364239119057758e-5,50–59
52,COVID-19,0,3.3514597546243034e-5,2005,2023,3.3514597546243034e-5,50–59
53,COVID-19,0,3.733614185882095e-5,2005,2023,3.733614185882095e-5,50–59
54,COVID-19,0,4.085758848661709e-5,2005,2023,4.085758848661709e-5,50–59
55,COVID-19,0,4.89252971892677e-5,2005,2023,4.89252971892677e-5,50–59
56,COVID-19,0,5.719781874363873e-5,2005,2023,5.719781874363873e-5,50–59
57,COVID-19,0,6.103328265752694e-5,2005,2023,6.103328265752694e-5,50–59
58,COVID-19,0,7.090819409312771e-5,2005,2023,7.090819409312771e-5,50–59
59,COVID-19,0,8.29306010753943e-5,2005,2023,8.29306010753943e-5,50–59
60,COVID-19,0,9.013772997151094e-5,2005,2023,9.013772997151094e-5,60–69
61,COVID-19,0,9.452441945366096e-5,2005,2023,9.452441945366096e-5,60–69
62,COVID-19,0,1.1641006958438282e-4,2005,2023,1.1641006958438282e-4,60–69
63,COVID-19,0,1.2220671012750392e-4,2005,2023,1.2220671012750392e-4,60–69
64,COVID-19,0,1.3087479028380114e-4,2005,2023,1.3087479028380114e-4,60–69
65,COVID-19,0,1.5228450110608526e-4,2005,2023,1.5228450110608526e-4,60–69
66,COVID-19,0,1.6319940787304235e-4,2005,2023,1.6319940787304235e-4,60–69
67,COVID-19,0,1.783297345698631e-4,2005,2023,1.783297345698631e-4,60–69
68,COVID-19,0,2.180036597074892e-4,2005,2023,2.180036597074892e-4,60–69
69,COVID-19,0,2.3212915510527481e-4,2005,2023,2.3212915510527481e-4,60–69
